timestamp,sens_position_raw,sens_position_proc,sens_speed_raw,sens_speed_proc,sens_angle_raw,sens_angle_proc,sens_ang_vel_raw,sens_ang_vel_proc,act_force_raw,act_force_proc
1603319495.8725605,0.10375312308388918,,-0.47672633395177766,,-0.1367722566923801,,-1.2266617328849874,,,
1603319495.8885179,0.10299036094956633,0.10299036094956633,-0.480262379870196,-0.480262379870196,-0.13873491546499608,-0.13873491546499608,-1.2359810660462134,-1.2359810660462134,,
1603319495.903478,0.10226996737976103,,-0.4835849648371575,,-0.14058888706406542,,-1.244772977582666,,,
1603319495.9199965,0.10149623143602159,0.10149623143602159,-0.487137793421294,-0.487137793421294,-0.1425805238281977,-0.1425805238281977,-1.2542146206209253,-1.2542146206209253,,
1603319495.9351592,0.10071681096654751,,-0.490699245655859,,-0.14458726722119117,,-1.263719383727215,,,
1603319495.9508014,0.09998076209806372,0.09998076209806372,-0.49404566951048606,-0.49404566951048606,-0.146482846296782,-0.146482846296782,-1.2726865740878759,-1.2726865740878759,,
1603319495.9666119,0.09919028902684694,,-0.49762388802843616,,-0.14851914481532258,,-1.2823156858371543,,,
1603319495.982546,0.09839409080600145,0.09839409080600145,-0.501210708715964,-0.501210708715964,-0.15057084991266204,-0.15057084991266204,-1.2920089236686192,-1.2920089236686192,,
1603319495.9984791,0.0976422747429275,,-0.5045808854813787,,-0.15250886329816496,,-1.3011536267045616,,,
1603319496.0145602,0.09607807399793522,0.09607807399793522,-0.5115800123300762,-0.5115800123300762,-0.1565424395409491,-0.1565424395409491,-1.3202945842169764,-1.3202945842169764,,
1603319496.0293963,0.09607807399793522,,-0.5115800123300762,,-0.1565424395409491,,-1.3202945842169764,,,
1603319496.0453534,0.0952595459782071,0.0952595459782071,-0.5181817058052898,-0.5181817058052898,-0.15865491087569625,-0.15865491087569625,-1.33507894983687,-1.33507894983687,,
1603319496.0613108,0.0936531826902107,,-0.5252283173701737,,-0.16279365562019055,,-1.3545945948219653,,,
1603319496.0772688,0.09281281738241842,0.09281281738241842,-0.5288724463264245,-0.5288724463264245,-0.1649610069719057,-0.1649610069719057,-1.3647312528642819,-1.3647312528642819,,
1603319496.0932176,0.09196662146829614,,-0.532525434336512,,-0.16714457697648855,,-1.3749392098425444,,,
1603319496.109323,0.09116783331679137,0.09116783331679137,-0.5359573576700422,-0.5359573576700422,-0.16920698579125237,-0.16920698579125237,-1.384566479667029,-1.384566479667029,,
1603319496.1249084,0.0903103015445193,,-0.5396266451655307,,-0.17142229215871962,,-1.3949037774440984,,,
1603319496.139875,0.08950086157677101,0.08950086157677101,-0.5430738893610925,-0.5430738893610925,-0.17351464782488576,-0.17351464782488576,-1.4046544166615977,-1.4046544166615977,,
1603319496.155831,0.08863194335379326,,-0.546759444267204,,-0.17576209489154432,,-1.4151236568141818,,,
1603319496.1717885,0.08775712824296573,0.08775712824296573,-0.5504532999926223,-0.5504532999926223,-0.17802629274244702,-0.17802629274244702,-1.4256609206305038,-1.4256609206305038,,
1603319496.1877773,0.0869314482929768,,-0.5539235204812235,,-0.1801647841233928,,-1.4356003819309775,,,
1603319496.2037346,0.08604517066020685,0.08604517066020685,-0.557633443232674,-0.557633443232674,-0.18246174473448235,-0.18246174473448235,-1.446271419184964,-1.446271419184964,,
1603319496.218792,0.08515295715103458,,-0.5613515447185445,,-0.18477577900517828,,-1.4570113678044623,,,
1603319496.234689,0.08431092983395676,0.08431092983395676,-0.5648443721899311,-0.5648443721899311,-0.18696129605688497,-0.18696129605688497,-1.46714155426742,-1.46714155426742,,
1603319496.2496152,0.08340717883845286,,-0.568578275270255,,-0.18930872254371284,,-1.4780168153149955,,,
1603319496.2645802,0.08255431142554748,0.08255431142554748,-0.572085770428173,-0.572085770428173,-0.19152574776668532,-0.19152574776668532,-1.488273664460126,-1.488273664460126,,
1603319496.2801793,0.0816389741928624,,-0.575835248792825,,-0.19390698562982153,,-1.499284957481209,,,
1603319496.2947373,0.0816389741928624,0.0816389741928624,-0.575835248792825,-0.575835248792825,-0.19390698562982153,-0.19390698562982153,-1.499284957481209,-1.499284957481209,,
1603319496.3101788,0.08071763779479388,,-0.5825597457112032,,-0.19630584156179146,,-1.5151501480584286,,,
1603319496.3261817,0.07984379817622707,0.07984379817622707,-0.5860882089066204,-0.5860882089066204,-0.19857856678387908,-0.19857856678387908,-1.5256000488418002,-1.5256000488418002,,
1603319496.341144,0.07890605704197648,,-0.5898598712368706,,-0.20101952686202595,,-1.5368179111438005,,,
1603319496.3570583,0.07796228124799749,0.07796228124799749,-0.5936392636388823,-0.5936392636388823,-0.20347843551985603,-0.20347843551985603,-1.5481068272182952,-1.5481068272182952,,
1603319496.3730538,0.07707182235253916,,-0.5971891230404432,,-0.20580059576068346,,-1.5587535667029155,,,
1603319496.3890038,0.07611631975567446,0.07611631975567446,-0.6009833949273831,-0.6009833949273831,-0.20829460146740814,-0.20829460146740814,-1.5701819334276463,-1.5701819334276463,,
1603319496.4049683,0.07425327123139956,,-0.6083663086780909,,-0.21316216546103384,,-1.5925910460125505,,,
1603319496.4209182,0.07327988513751461,0.07327988513751461,-0.6121821891631924,-0.6121821891631924,-0.21571031113465391,-0.21571031113465391,-1.6042301048562984,-1.6042301048562984,,
1603319496.435886,0.07327988513751461,,-0.6121821891631924,,-0.21571031113465391,,-1.6042301048562984,,,
1603319496.4513237,0.07236161185376982,0.07236161185376982,-0.61853866949716,-0.61853866949716,-0.21811665629193835,-0.21811665629193835,-1.619657812290836,-1.619657812290836,,
1603319496.4675455,0.07137194998257437,,-0.6223676961263859,,-0.22070810879160369,,-1.631436860437013,,,
1603319496.4825368,0.07037616166877216,0.07037616166877216,-0.6262038694177805,-0.6262038694177805,-0.22331840776830292,-0.22331840776830292,-1.643289686291256,-1.643289686291256,,
1603319496.4981472,0.06943685586464549,,-0.6298063454233652,,-0.2257833422977398,,-1.6544667197058396,,,
1603319496.512151,0.0684291657119681,0.0684291657119681,-0.6336560695810249,-0.6336560695810249,-0.22843048904926916,-0.22843048904926916,-1.6664625314322516,-1.6664625314322516,,
1603319496.5270982,0.06747868160759656,,-0.6372710005358416,,-0.23093018284641753,,-1.6777732918225385,,,
1603319496.543055,0.06645904800673921,0.06645904800673921,-0.641133839714826,-0.641133839714826,-0.2336146201133336,-0.2336146201133336,-1.68991250452678,-1.68991250452678,,
1603319496.5580137,0.0654332338631955,,-0.645003227061562,,-0.23631848012057644,,-1.7021254880710446,,,
1603319496.5739348,0.06446572902260315,0.06446572902260315,-0.6486363465943785,-0.6486363465943785,-0.238871668352683,-0.238871668352683,-1.7136409178901615,-1.7136409178901615,,
1603319496.5888932,0.06342791086805215,,-0.652518215036336,,-0.24161349382130726,,-1.7259985128654736,,,
1603319496.6048772,0.06238388172399401,0.06238388172399401,-0.6564062747544332,-0.6564062747544332,-0.244375091441892,-0.244375091441892,-1.7384304239673214,-1.7384304239673214,,
1603319496.6208398,0.06139927231186236,,-0.6600565604595292,,-0.246982737077843,,-1.750151498861388,,,
1603319496.6367896,0.060343181815127114,0.060343181815127114,-0.6639563660418468,-0.6639563660418468,-0.2497829794760212,-0.2497829794760212,-1.762728873453642,-1.762728873453642,,
1603319496.6524184,0.05934724726606434,,-0.6676173540274496,,-0.2524270727862017,,-1.7745859208597976,,,
1603319496.6680667,0.05827905949962042,0.05827905949962042,-0.6715283437005614,-0.6715283437005614,-0.25526641025957736,-0.25526641025957736,-1.7873089834225027,-1.7873089834225027,,
1603319496.6840625,0.057204614149699524,,-0.6754448316113807,,-0.25812610463305335,,-1.8001069238593852,,,
1603319496.6990612,0.056191446902282456,0.056191446902282456,-0.679121129073358,-0.679121129073358,-0.26082626501884243,-0.26082626501884243,-1.8121716834202115,-1.8121716834202115,,
1603319496.7149975,0.055104853095765086,,-0.6830479775092086,,-0.2637257397123148,,-1.8251162293908179,,,
1603319496.7299647,0.05401197633175035,0.05401197633175035,-0.6869798651382282,-0.6869798651382282,-0.2666459256793401,-0.2666459256793401,-1.8381360389509234,-1.8381360389509234,,
1603319496.7449224,0.05298150653404301,,-0.690670167397876,,-0.2694031297377665,,-1.850409059966069,,,
1603319496.7608693,0.05187643426620641,0.05187643426620641,-0.69461147739099,-0.69461147739099,-0.2723637842337122,-0.2723637842337122,-1.863576011801309,-1.863576011801309,,
1603319496.7758412,0.050834517050119925,,-0.6983102356408124,,-0.2751591482514142,,-1.875986491733949,,,
1603319496.791797,0.04971722067309463,0.04971722067309463,-0.702260263082993,-0.702260263082993,-0.2781607266381885,-0.2781607266381885,-1.8893005888940722,-1.8893005888940722,,
1603319496.806763,0.04859360425216184,,-0.7062144557012551,,-0.28118360758041905,,-1.9026902328487896,,,
1603319496.822723,0.047534282568609955,0.047534282568609955,-0.7099248645033084,-0.7099248645033084,-0.28403764292969225,-0.28403764292969225,-1.9153102543430456,-1.9153102543430456,,
1603319496.8386753,0.04639840278540466,,-0.7138867358350846,,-0.28710213933664114,,-1.928847620886431,,,
1603319496.8546376,0.04525618400806853,0.04525618400806853,-0.7178521976298831,-0.7178521976298831,-0.2901882955300594,-0.2901882955300594,-1.9424607353425645,-1.9424607353425645,,
1603319496.8695939,0.0441794057116237,,-0.7215726336173756,,-0.2931019866330733,,-1.9552903573209512,,,
1603319496.8856988,0.0430248894978359,0.0430248894978359,-0.7255446070840955,-0.7255446070840955,-0.2962304512047868,-0.2962304512047868,-1.9690513691207683,-1.9690513691207683,,
1603319496.90198,0.04193657258720976,,-0.7292706946451613,,-0.29918402825846796,,-1.9820190606555441,,,
1603319496.9171326,0.0407697394757775,0.0407697394757775,-0.7332483142597491,-0.7332483142597491,-0.30235525875551683,-0.30235525875551683,-1.9959277213133129,-1.9959277213133129,,
1603319496.9341464,0.0395965421729619,,-0.7372284472063065,,-0.30554874310961816,,-2.009912095890254,,,
1603319496.9480846,0.03849069950215244,0.03849069950215244,-0.7409616485158054,-0.7409616485158054,-0.30856361125345355,-0.30856361125345355,-2.0230897700392174,-2.0230897700392174,,
1603319496.964042,0.037305160864527155,,-0.7449461482548153,,-0.3118005548855163,,-2.037221985496768,,,
1603319496.9789662,0.03611324702731945,0.03611324702731945,-0.748932457502658,-0.748932457502658,-0.3150601100623111,-0.3150601100623111,-2.0514299077175546,-2.0514299077175546,,
1603319496.9953296,0.034989848341065465,,-0.7526707943905339,,-0.31813725492388745,,-2.0648170730448765,,,
1603319497.0102918,0.03378557507004061,0.03378557507004061,-0.756660048936967,-0.756660048936967,-0.32144096224075924,-0.32144096224075924,-2.0791726055744153,-2.0791726055744153,,
1603319497.026249,0.03265058499663516,,-0.7604006108033691,,-0.32455972114912085,,-2.092697465449825,,,
1603319497.0422063,0.03143394401934977,0.03143394401934977,-0.7643917674287071,-0.7643917674287071,-0.3279080370938406,-0.3279080370938406,-2.107200080711313,-2.107200080711313,,
1603319497.0581636,0.030210917191463838,,-0.7683834317732917,,-0.3312795572229787,,-2.1217780164094906,,,
1603319497.074121,0.0290583420438039,0.0290583420438039,-0.7721255965774293,-0.7721255965774293,-0.3344622242475929,-0.3344622242475929,-2.1355117504834347,-2.1355117504834347,,
1603319497.090078,0.02782294108928001,,-0.7761176187258133,,-0.3378790430483664,,-2.1502365362131672,,,
1603319497.1060357,0.02658115289931871,0.02658115289931871,-0.7801093028585042,-0.7801093028585042,-0.34131942150630745,-0.34131942150630745,-2.1650364061891834,-2.1650364061891834,,
1603319497.1211653,0.025410988945030955,,-0.78385070334813,,-0.34456697611559123,,-2.178977920907914,,,
1603319497.136631,0.024156827819673946,0.024156827819673946,-0.7878410452834483,-0.7878410452834483,-0.3480533407890439,-0.3480533407890439,-2.1939239681267497,-2.1939239681267497,,
1603319497.1533847,0.022975066251748773,,-0.7915805610999761,,-0.351344226741234,,-2.208001721151704,,,
1603319497.1688545,0.02170853735398881,0.02170853735398881,-0.7955683239891036,-0.7955683239891036,-0.3548770294950767,-0.3548770294950767,-2.2230931160044696,-2.2230931160044696,,
1603319497.1838424,0.020435628035606244,,-0.799554202484506,,-0.35843397848068387,,-2.2382588275946578,,,
1603319497.1988022,0.019236296731879484,0.019236296731879484,-0.8032887466219082,-0.8032887466219082,-0.36179136672207585,-0.36179136672207585,-2.2525426617694104,-2.2525426617694104,,
1603319497.214753,0.017951034737284433,,-0.807270215025175,,-0.36539543498090693,,-2.2678530331041893,,,
1603319497.2307162,0.016659402393244153,0.016659402393244153,-0.8112487999073943,-0.8112487999073943,-0.36902399983387363,-0.36902399983387363,-2.2832372399593837,-2.2832372399593837,,
1603319497.2466755,0.015442529193383061,,-0.8149755854325403,,-0.3724488556938127,,-2.297725420978207,,,
1603319497.262625,0.014138568256690997,0.014138568256690997,-0.8189477605272834,-0.8189477605272834,-0.37612521636737783,-0.37612521636737783,-2.3132531457687606,-2.3132531457687606,,
1603319497.2785878,0.012910146615900071,,-0.8226678142286694,,-0.379595096086031,,-2.327874955106478,,,
1603319497.2945406,0.0115938781131342,0.0115938781131342,-0.8266321351801995,-0.8266321351801995,-0.38331969601420135,-0.38331969601420135,-2.343545050229476,-2.343545050229476,,
1603319497.310509,0.01027126669684588,,-0.8305917645252282,,-0.3870693680945685,,-2.359287812785756,,,
1603319497.3264542,0.009025379050058038,0.009025379050058038,-0.8342991298391365,-0.8342991298391365,-0.3906082998137471,-0.3906082998137471,-2.374111130278238,-2.374111130278238,,
1603319497.3424118,0.0063556218345728,,-0.8422006919381914,,-0.39820545543063746,,-2.406010920968151,,,
1603319497.358604,0.005092320796665513,0.005092320796665513,-0.845891199912285,-0.845891199912285,-0.4018144718120897,-0.4018144718120897,-2.4210295901617567,-2.4210295901617567,,
1603319497.3730133,0.005092320796665513,,-0.845891199912285,,-0.4018144718120897,,-2.4210295901617567,,,
1603319497.3880062,0.003738894876805857,0.003738894876805857,-0.8526624767954006,-0.8526624767954006,-0.4056881191563485,-0.4056881191563485,-2.4414146688551366,-2.4414146688551366,,
1603319497.404681,0.002459901161612756,,-0.8563387569417018,,-0.4093502411596312,,-2.4565617481148774,,,
1603319497.4186792,0.0010897591505060332,0.0010897591505060332,-0.8602533255473577,-0.8602533255473577,-0.413280739956615,-0.413280739956615,-2.472790674963694,-2.472790674963694,,
1603319497.434635,-0.00028664617036973914,,-0.8641599112380962,,-0.4172372050365569,,-2.4890899702620435,,,
1603319497.4495957,-0.0015828860372268834,-0.0015828860372268834,-0.8678145502234794,-0.8678145502234794,-0.42097083999195,-0.42097083999195,-2.504433047910312,-2.504433047910312,,
1603319497.4655461,-0.0029713893175844506,,-0.871704644653558,,-0.4249779328686065,,-2.5208690136306076,,,
1603319497.481505,-0.004366116749030143,-0.004366116749030143,-0.8755854304443785,-0.8755854304443785,-0.42901132329041547,-0.42901132329041547,-2.537374437889023,-2.537374437889023,,
1603319497.497462,-0.005679494894696711,,-0.8792146618499164,,-0.43281738494724903,,-2.5529098428939307,,,
1603319497.5124245,-0.007086238353656577,-0.007086238353656577,-0.883076306125308,-0.883076306125308,-0.43690204069587935,-0.43690204069587935,-2.5695498305639823,-2.5695498305639823,,
1603319497.528494,-0.008410852812844538,,-0.886686659531605,,-0.4407563654417253,,-2.5852102294821364,,,
1603319497.5443444,-0.009829551468095107,-0.009829551468095107,-0.8905272670290509,-0.8905272670290509,-0.44489270180889673,-0.44489270180889673,-2.6019829753056087,-2.6019829753056087,,
1603319497.5602624,-0.01125439509534159,,-0.8943561943874905,,-0.4490558745693857,,-2.618823193877661,,,
1603319497.5762534,-0.012595929386922826,-0.012595929386922826,-0.8979346543407586,-0.8979346543407586,-0.4529841093602022,-0.4529841093602022,-2.6346707521550865,-2.6346707521550865,,
1603319497.5915432,-0.01403262483386804,,-0.9017397646122242,,-0.45719958256365034,,-2.6516416337046773,,,
1603319497.6072032,-0.015475408457247599,-0.015475408457247599,-0.9055316876561205,-0.9055316876561205,-0.46144220917757783,-0.46144220917757783,-2.6686787468519886,-2.6686787468519886,,
1603319497.6236072,-0.016833705988731778,,-0.9090740824672903,,-0.4654452272978558,,-2.684709769177184,,,
1603319497.6393816,-0.018288224520679443,-0.018288224520679443,-0.9128392065487215,-0.9128392065487215,-0.4697407629285393,-0.4697407629285393,-2.701874982237832,-2.701874982237832,,
1603319497.6533725,-0.019657483330502525,,-0.9163554388797873,,-0.47379357540189604,,-2.718024834309836,,,
1603319497.6693301,-0.021123652032710185,-0.021123652032710185,-0.9200916418516004,-0.9200916418516004,-0.4781424151367918,-0.4781424151367918,-2.735316043085093,-2.735316043085093,,
1603319497.685288,-0.022595798659672747,,-0.9238120030500876,,-0.48251892080572795,,-2.752671130284338,,,
1603319497.7012079,-0.02398151666424788,-0.02398151666424788,-0.9272849026182648,-0.9272849026182648,-0.48664792750115443,-0.48664792750115443,-2.7689982279398815,-2.7689982279398815,,
1603319497.716206,-0.025465172508437103,,-0.9309732433645709,,-0.49107832466585827,,-2.7864768114400493,,,
1603319497.7321615,-0.026954729697820416,-0.026954729697820416,-0.9346440649888954,-0.9346440649888954,-0.49553668756416236,-0.49553668756416236,-2.8040178130687643,-2.8040178130687643,,
1603319497.7471166,-0.028356695795303758,,-0.9380689974853524,,-0.4997427142837655,,-2.820517907620634,,,
1603319497.7630734,-0.029857606191280323,-0.029857606191280323,-0.9417044916266678,-0.9417044916266678,-0.5042555429359585,-0.5042555429359585,-2.838179447380947,-2.838179447380947,,
1603319497.779128,-0.03127016292872033,,-0.9450951618013115,,-0.5085128121070299,,-2.854791193258964,,,
1603319497.7949884,-0.032782315187602426,-0.032782315187602426,-0.9486929836029613,-0.9486929836029613,-0.5130804780162442,-0.5130804780162442,-2.8725709046717327,-2.8725709046717327,,
1603319497.810946,-0.034300223961367164,,-0.9522703558422817,,-0.517676591463719,,-2.8904103652125044,,,
1603319497.8267038,-0.037252262064478237,-0.037252262064478237,-0.9591428465910303,-0.9591428465910303,-0.5266368635958778,-0.5266368635958778,-2.9251729646222095,-2.9251729646222095,,
1603319497.841962,-0.037252262064478237,,-0.9591428465910303,,-0.5266368635958778,,-2.9251729646222095,,,
1603319497.8578973,-0.038786890619023885,-0.038786890619023885,-0.9653934833318264,-0.9653934833318264,-0.5313171403392734,-0.5313171403392734,-2.9470615104628344,-2.9470615104628344,,
1603319497.8738542,-0.04177961041735255,,-0.9721296188900084,,-0.5404530310217082,,-2.9821407047437667,,,
1603319497.8898344,-0.04323780484568756,-0.04323780484568756,-0.9753547251328452,-0.9753547251328452,-0.5449262420788238,-0.5449262420788238,-2.9991721677437364,-2.9991721677437364,,
1603319497.90579,-0.04479837240590011,,-0.9787729633334598,,-0.5497249175472138,,-3.0174009554930117,,,
1603319497.921754,-0.046364409147233644,-0.046364409147233644,-0.9821656048076998,-0.9821656048076998,-0.5545527590760025,-0.5545527590760025,-3.035684496480568,-3.035684496480568,,
1603319497.937728,-0.0478376575544452,,-0.9853225063867721,,-0.5591062858207234,,-3.052874732365466,,,
1603319497.953674,-0.04941417356466403,-0.04941417356466403,-0.9886641267024759,-0.9886641267024759,-0.5639908853925082,-0.5639908853925082,-3.0712649987604057,-3.0712649987604057,,
1603319497.9686332,-0.050996036167387994,,-0.9919782086713259,,-0.5689049093905248,,-3.089708745368191,,,
1603319497.9845796,-0.05248400348039498,-0.05248400348039498,-0.995059644687266,-0.995059644687266,-0.5735394725085772,-0.5735394725085772,-3.1070475112311757,-3.1070475112311757,,
1603319498.0005436,-0.054076098911894604,,-0.998318783109834,,-0.578510748526547,,-3.1255943545277027,,,
1603319498.016474,-0.055573577086559356,-0.055573577086559356,-1.0013473623657612,-1.0013473623657612,-0.5831991400583386,-0.5831991400583386,-3.143028295204615,-3.143028295204615,,
1603319498.0314739,-0.05717573286634457,,-1.004548791911086,,-0.588227985330666,,-3.1616755007327395,,,
1603319498.0474296,-0.05878301093340231,-0.05878301093340231,-1.0077192510580735,-1.0077192510580735,-0.5932866661318383,-0.5932866661318383,-3.1803731233662087,-3.1803731233662087,,
1603319498.0621681,-0.06029458980998942,,-1.0106629518246424,,-0.5980572258168877,,-3.1979473318514104,,,
1603319498.0787277,-0.06191165053290885,-0.06191165053290885,-1.0137717680149554,-1.0137717680149554,-0.60317394154785,-0.60317394154785,-3.2167421680630675,-3.2167421680630675,,
1603319498.0944064,-0.06353368536173278,,-1.0168474841954251,,-0.6083207290167509,,-3.2355855843619636,,,
1603319498.1094491,-0.0650589565880259,-0.0650589565880259,-1.019700446894996,-1.019700446894996,-0.6131741073932939,-0.6131741073932939,-3.2532949274998204,-3.2532949274998204,,
1603319498.1244092,-0.0666904773030579,,-1.0227103637852413,,-0.6183793792772936,,-3.272231996748498,,,
1603319498.1403666,-0.06822454284873576,-0.06822454284873576,-1.0255002079130702,-1.0255002079130702,-0.6232877272724163,-0.6232877272724163,-3.2900276544373335,-3.2900276544373335,,
1603319498.156324,-0.06986534318139667,,-1.0284413881706935,,-0.628551771519516,,-3.3090555911613,,,
1603319498.172281,-0.07151084940246978,-0.07151084940246978,-1.0313458328072271,-1.0313458328072271,-0.6338462604653741,-0.6338462604653741,-3.3281290237337124,-3.3281290237337124,,
1603319498.1872413,-0.07305786815168062,,-1.0340349643602742,,-0.6388384540009746,,-3.346051464214377,,,
1603319498.2031987,-0.07471232409465706,-0.07471232409465706,-1.0368665323407202,-1.0368665323407202,-0.6441921363437176,-0.6441921363437176,-3.365212677214443,-3.365212677214443,,
1603319498.2191558,-0.07637131054640221,,-1.039659122740485,,-0.6495764766272607,,-3.3844175677775215,,,
1603319498.2351131,-0.07793079923051294,-0.07793079923051294,-1.0422413791439045,-1.0422413791439045,-0.654653102978927,-0.654653102978927,-3.402461753783579,-3.402461753783579,,
1603319498.2500732,-0.07959838543714319,,-1.0449567314236101,,-0.6600970417849807,,-3.4217509504152734,,,
1603319498.2660306,-0.08116582053427861,-0.08116582053427861,-1.0474650720104752,-1.0474650720104752,-0.6652296682106037,-0.6652296682106037,-3.4398727206269397,-3.4398727206269397,,
1603319498.2819877,-0.08284176464949537,,-1.0501001047804415,,-0.6707334645636068,,-3.4592434873239646,,,
1603319498.297289,-0.08452192481714407,-0.08452192481714407,-1.052692359839319,-1.052692359839319,-0.6762682541433251,-0.6762682541433251,-3.478654963971222,-3.478654963971222,,
1603319498.3139164,-0.08610096335690305,,-1.055083398432607,,-0.681486236589282,,-3.4968904321210017,,,
1603319498.3299267,-0.08778909679439523,-0.08778909679439523,-1.0575910382479128,-1.0575910382479128,-0.6870812612806756,-0.6870812612806756,-3.5163806280797147,-3.5163806280797147,,
1603319498.3442848,-0.08948124245559189,,-1.0600535713869756,,-0.6927074702856031,,-3.535909823202001,,,
1603319498.3598597,-0.09107132281267236,-0.09107132281267236,-1.0623209115868197,-1.0623209115868197,-0.6980113350204061,-0.6980113350204061,-3.5542542869976543,-3.5542542869976543,,
1603319498.375816,-0.09277103627121126,,-1.0646943129367887,,-0.7036981418796023,,-3.5738589868257034,,,
1603319498.3917737,-0.09436807774061645,-0.09436807774061645,-1.066876526403131,-1.066876526403131,-0.7090589303598409,-0.7090589303598409,-3.5922728585363117,-3.5922728585363117,,
1603319498.407736,-0.09607508018286146,,-1.0691576020681837,,-0.714806566933499,,-3.6119504861910885,,,
1603319498.4236884,-0.09778573234617055,-0.09778573234617055,-1.071389650289223,-1.071389650289223,-0.7205856877114047,-0.7205856877114047,-3.6316644123774005,-3.6316644123774005,,
1603319498.4396453,-0.09939281682160439,,-1.0734374078744988,,-0.7260331843299709,,-3.650179957209424,,,
1603319498.4548235,-0.10111031667420359,-0.10111031667420359,-1.0755727340722165,-1.0755727340722165,-0.731873472261506,-0.731873472261506,-3.669964384003249,-3.669964384003249,,
1603319498.470789,-0.10283123304871913,,-1.0776566444356943,,-0.7377454152759112,,-3.6897836006786813,,,
1603319498.486736,-0.10444771801537267,-0.10444771801537267,-1.0795633910736593,-1.0795633910736593,-0.7432800906769292,-0.7432800906769292,-3.708396705481321,-3.708396705481321,,
1603319498.5027041,-0.10617501944109052,,-1.0815459615107852,,-0.7492135254056993,,-3.7282836506767816,,,
1603319498.5186608,-0.1077973383833567,-0.1077973383833567,-1.083356089194703,-1.083356089194703,-0.7548059508817144,-0.7548059508817144,-3.7469589926702347,-3.7469589926702347,,
1603319498.534619,-0.10953070812606823,,-1.0852340465891326,,-0.7608010852699868,,-3.7669113626551747,,,
1603319498.550676,-0.11126708260061084,-0.11126708260061084,-1.0870565930304097,-1.0870565930304097,-0.7668281434502351,-0.7668281434502351,-3.786896245341898,-3.786896245341898,,
1603319498.5665321,-0.11289766749015645,,-1.0887147498309386,,-0.772508487818248,,-3.8056629870553444,,,
1603319498.5814197,-0.11463961108988595,-0.11463961108988595,-1.0904282431937697,-1.0904282431937697,-0.7785975485975365,-0.7785975485975365,-3.825711482323236,-3.825711482323236,,
1603319498.5967846,-0.11638429627899598,,-1.0920839060044065,,-0.7847186869692536,,-3.8457912799994665,,,
1603319498.6134048,-0.11802242213800258,-0.11802242213800258,-1.0935834550058954,-1.0935834550058954,-0.7904873738892528,-0.7904873738892528,-3.8646461553554805,-3.8646461553554805,,
1603319498.6270363,-0.11977215566601201,,-1.0951253997342036,,-0.7966708077378216,,-3.884787419775595,,,
1603319498.6420422,-0.12141484376561332,-0.12141484376561332,-1.096516691583153,-1.096516691583153,-0.802497988867485,-0.802497988867485,-3.9036988257774214,-3.9036988257774214,,
1603319498.6570022,-0.12316927047214636,,-1.0979415988648824,,-0.8087439069887289,,-3.9238996394927033,,,
1603319498.6729596,-0.12492597703033018,-0.12492597703033018,-1.0993046520741065,-1.0993046520741065,-0.8150221464119172,-0.8150221464119172,-3.944130057322986,-3.944130057322986,,
1603319498.6879196,-0.12657493400844133,,-1.1005263008189146,,-0.8209383414979017,,-3.9631250324453293,,,
1603319498.703877,-0.1283357760897516,-0.1283357760897516,-1.101767888237925,-1.101767888237925,-0.8272793415498142,-0.8272793415498142,-3.983413989266459,-3.983413989266459,,
1603319498.718837,-0.1300986047109323,,-1.1029451979275395,,-0.8336528039326405,,-4.003731731580334,,,
1603319498.7337968,-0.13175302250782361,-0.13175302250782361,-1.1039905586853416,-1.1039905586853416,-0.839658401530011,-0.839658401530011,-4.022808106719874,-4.022808106719874,,
1603319498.7497547,-0.13351940740172016,,-1.105041742009413,,-0.8460948945007628,,-4.043183044654727,,,
1603319498.7657115,-0.13517697001473428,-0.13517697001473428,-1.1059671916043812,-1.1059671916043812,-0.8521596690677449,-0.8521596690677449,-4.062312152621843,-4.062312152621843,,
1603319498.781669,-0.1369465175213013,,-1.1068889135452784,,-0.8586593685119398,,-4.082742862040024,,,
1603319498.797648,-0.13871753978297374,-0.13871753978297374,-1.1077423486925728,-1.1077423486925728,-0.8651917570912039,-0.8651917570912039,-4.103201384820478,-4.103201384820478,,
1603319498.8135836,-0.1403791533060126,,-1.1084805179585029,,-0.8713465591684346,,-4.122409333748951,,,
1603319498.829541,-0.14215272213474622,-0.14215272213474622,-1.1092001257361905,-1.1092001257361905,-0.8779424141024329,-0.8779424141024329,-4.14292359348229,-4.14292359348229,,
1603319498.8454983,-0.14392744233592414,,-1.1098490434806227,,-0.8845710918520046,,-4.163465325802225,,,
1603319498.8614557,-0.14559221590114507,-0.14559221590114507,-1.1103933461637259,-1.1103933461637259,-0.8908162898407079,-0.8908162898407079,-4.182751274323084,-4.182751274323084,,
1603319498.877413,-0.14736884525500704,,-1.1109038261839967,,-0.8975086918796249,,-4.203348363589447,,,
1603319498.8933706,-0.14903520099428302,-0.14903520099428302,-1.1113166652053559,-1.1113166652053559,-0.903813714425009,-0.903813714425009,-4.2226855663733875,-4.2226855663733875,,
1603319498.9093275,-0.1508133076586116,,-1.111685383213842,,-0.9105700113312064,,-4.243337178030312,,,
1603319498.925285,-0.15259200427175373,-0.15259200427175373,-1.1119794538943308,-1.1119794538943308,-0.9173593508160549,-0.9173593508160549,-4.2640161490359505,-4.2640161490359505,,
