seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
40.0,1608063891.55632,122.0,1608063891.5570097,72.0,0.0006897449493408203
41.0,1608063891.5660539,122.0,1608063891.5669017,72.0,0.0008478164672851562
42.0,1608063891.5759869,122.0,1608063891.5767193,72.0,0.000732421875
43.0,1608063891.585659,122.0,1608063891.5862234,72.0,0.0005643367767333984
44.0,1608063891.5960994,122.0,1608063891.59671,72.0,0.0006105899810791016
45.0,1608063891.6056786,122.0,1608063891.6062927,72.0,0.000614166259765625
46.0,1608063891.6160812,122.0,1608063891.6167312,72.0,0.0006499290466308594
47.0,1608063891.6265297,122.0,1608063891.6271157,72.0,0.0005860328674316406
48.0,1608063891.6359465,122.0,1608063891.6364918,72.0,0.0005452632904052734
49.0,1608063891.6461394,122.0,1608063891.6469615,72.0,0.0008220672607421875
50.0,1608063891.6559463,122.0,1608063891.65652,72.0,0.0005736351013183594
51.0,1608063891.6663668,122.0,1608063891.666985,72.0,0.0006182193756103516
52.0,1608063891.6761684,122.0,1608063891.6767237,72.0,0.0005552768707275391
53.0,1608063891.6864984,122.0,1608063891.6869729,72.0,0.0004744529724121094
54.0,1608063891.695733,122.0,1608063891.6966531,72.0,0.0009200572967529297
55.0,1608063891.706645,122.0,1608063891.707335,72.0,0.0006899833679199219
56.0,1608063891.716207,122.0,1608063891.716834,72.0,0.0006270408630371094
57.0,1608063891.7262118,122.0,1608063891.7269201,72.0,0.0007083415985107422
58.0,1608063891.7364786,122.0,1608063891.7371216,72.0,0.0006430149078369141
59.0,1608063891.7459743,122.0,1608063891.7465537,72.0,0.0005793571472167969
60.0,1608063891.755876,122.0,1608063891.7564993,72.0,0.0006232261657714844
61.0,1608063891.7664871,122.0,1608063891.767093,72.0,0.0006058216094970703
62.0,1608063891.7759402,122.0,1608063891.7765176,72.0,0.0005774497985839844
63.0,1608063891.7869074,122.0,1608063891.7874367,72.0,0.0005292892456054688
64.0,1608063891.7962108,122.0,1608063891.7967591,72.0,0.0005483627319335938
65.0,1608063891.8058739,122.0,1608063891.8064802,72.0,0.0006062984466552734
66.0,1608063891.816338,122.0,1608063891.8169825,72.0,0.0006444454193115234
67.0,1608063891.8257506,122.0,1608063891.826335,72.0,0.0005843639373779297
68.0,1608063891.8364863,122.0,1608063891.837159,72.0,0.0006725788116455078
69.0,1608063891.8460534,122.0,1608063891.8467164,72.0,0.0006630420684814453
70.0,1608063891.8557084,122.0,1608063891.856482,72.0,0.0007736682891845703
71.0,1608063891.866661,122.0,1608063891.8673196,72.0,0.0006585121154785156
72.0,1608063891.8762314,122.0,1608063891.8767552,72.0,0.0005238056182861328
73.0,1608063891.8857155,122.0,1608063891.8862665,72.0,0.0005509853363037109
74.0,1608063891.8960617,122.0,1608063891.8965323,72.0,0.0004706382751464844
75.0,1608063891.906625,122.0,1608063891.907174,72.0,0.0005490779876708984
76.0,1608063891.9160056,122.0,1608063891.916496,72.0,0.0004904270172119141
77.0,1608063891.9262125,122.0,1608063891.9270163,72.0,0.0008037090301513672
78.0,1608063891.9361384,122.0,1608063891.936792,72.0,0.0006535053253173828
79.0,1608063891.945759,122.0,1608063891.9464505,72.0,0.0006914138793945312
