seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
351.0,1605734327.5647092,124.0,1605734327.5665858,74.0,0.0018765926361083984
352.0,1605734327.5734134,124.0,1605734327.5747015,74.0,0.0012881755828857422
353.0,1605734327.581761,124.0,1605734327.5828652,74.0,0.0011043548583984375
354.0,1605734327.5904825,124.0,1605734327.5914426,74.0,0.0009601116180419922
355.0,1605734327.599279,124.0,1605734327.600243,74.0,0.0009641647338867188
356.0,1605734327.6084802,124.0,1605734327.6094294,74.0,0.0009491443634033203
357.0,1605734327.6174443,124.0,1605734327.6184616,74.0,0.0010173320770263672
358.0,1605734327.6262555,124.0,1605734327.6272466,74.0,0.0009911060333251953
359.0,1605734327.6356528,124.0,1605734327.636644,74.0,0.0009911060333251953
360.0,1605734327.643811,124.0,1605734327.6444664,74.0,0.0006554126739501953
361.0,1605734327.653073,124.0,1605734327.6537027,74.0,0.0006296634674072266
362.0,1605734327.6620495,124.0,1605734327.662732,74.0,0.0006823539733886719
363.0,1605734327.6781058,124.0,1605734327.6804981,74.0,0.002392292022705078
364.0,1605734327.696157,124.0,1605734327.698542,74.0,0.0023851394653320312
365.0,1605734327.7137897,124.0,1605734327.716186,74.0,0.0023963451385498047
366.0,1605734327.7311897,124.0,1605734327.7330143,74.0,0.0018246173858642578
367.0,1605734327.7400012,124.0,1605734327.7413685,74.0,0.001367330551147461
368.0,1605734327.7491674,124.0,1605734327.7507057,74.0,0.0015382766723632812
369.0,1605734327.7571437,124.0,1605734327.7582517,74.0,0.001107931137084961
370.0,1605734327.7660658,124.0,1605734327.7670405,74.0,0.0009746551513671875
371.0,1605734327.7748694,124.0,1605734327.7758176,74.0,0.0009481906890869141
372.0,1605734327.7839246,124.0,1605734327.7848966,74.0,0.0009720325469970703
373.0,1605734327.7927794,124.0,1605734327.7937596,74.0,0.0009801387786865234
374.0,1605734327.8016305,124.0,1605734327.8024435,74.0,0.0008130073547363281
375.0,1605734327.8104014,124.0,1605734327.811133,74.0,0.0007314682006835938
376.0,1605734327.819626,124.0,1605734327.8204572,74.0,0.0008311271667480469
377.0,1605734327.8283515,124.0,1605734327.8289862,74.0,0.0006346702575683594
378.0,1605734327.837542,124.0,1605734327.83827,74.0,0.0007278919219970703
379.0,1605734327.8466427,124.0,1605734327.8473577,74.0,0.0007150173187255859
380.0,1605734327.8558986,124.0,1605734327.8566945,74.0,0.0007958412170410156
381.0,1605734327.864694,124.0,1605734327.8654017,74.0,0.0007076263427734375
382.0,1605734327.8735363,124.0,1605734327.8742309,74.0,0.0006945133209228516
383.0,1605734327.8826478,124.0,1605734327.8833294,74.0,0.0006816387176513672
384.0,1605734327.8917205,124.0,1605734327.8924043,74.0,0.0006837844848632812
385.0,1605734327.9005723,124.0,1605734327.9012427,74.0,0.0006704330444335938
386.0,1605734327.9095838,124.0,1605734327.91026,74.0,0.0006761550903320312
387.0,1605734327.9186025,124.0,1605734327.9192917,74.0,0.0006892681121826172
388.0,1605734327.9275727,124.0,1605734327.928228,74.0,0.0006551742553710938
389.0,1605734327.936419,124.0,1605734327.9371035,74.0,0.0006844997406005859
390.0,1605734327.9456348,124.0,1605734327.9463236,74.0,0.0006887912750244141
391.0,1605734327.9547923,124.0,1605734327.955593,74.0,0.0008008480072021484
392.0,1605734327.9633448,124.0,1605734327.9640143,74.0,0.0006694793701171875
393.0,1605734327.9726248,124.0,1605734327.9733179,74.0,0.0006930828094482422
394.0,1605734327.9816554,124.0,1605734327.9823577,74.0,0.0007023811340332031
395.0,1605734327.990589,124.0,1605734327.99133,74.0,0.0007410049438476562
396.0,1605734328.002,124.0,1605734328.0043764,74.0,0.0023763179779052734
397.0,1605734328.0200424,124.0,1605734328.0224311,74.0,0.0023887157440185547
398.0,1605734328.0382195,124.0,1605734328.040734,74.0,0.0025146007537841797
399.0,1605734328.056013,124.0,1605734328.0586774,74.0,0.002664327621459961
400.0,1605734328.068377,124.0,1605734328.069987,74.0,0.0016100406646728516
401.0,1605734328.076714,124.0,1605734328.0778477,74.0,0.0011336803436279297
402.0,1605734328.0855784,124.0,1605734328.0866137,74.0,0.0010352134704589844
403.0,1605734328.0944583,124.0,1605734328.0954504,74.0,0.0009920597076416016
404.0,1605734328.1035643,124.0,1605734328.1045287,74.0,0.0009644031524658203
405.0,1605734328.1145363,124.0,1605734328.1169522,74.0,0.002415895462036133
406.0,1605734328.1326113,124.0,1605734328.1350696,74.0,0.002458333969116211
407.0,1605734328.144748,124.0,1605734328.1463747,74.0,0.001626729965209961
408.0,1605734328.1529503,124.0,1605734328.1539073,74.0,0.0009570121765136719
409.0,1605734328.1616948,124.0,1605734328.162615,74.0,0.0009202957153320312
410.0,1605734328.1704123,124.0,1605734328.171021,74.0,0.0006086826324462891
411.0,1605734328.1796079,124.0,1605734328.1802962,74.0,0.0006883144378662109
412.0,1605734328.1886892,124.0,1605734328.1894307,74.0,0.0007414817810058594
413.0,1605734328.197611,124.0,1605734328.198274,74.0,0.0006628036499023438
414.0,1605734328.2066698,124.0,1605734328.2074018,74.0,0.0007319450378417969
415.0,1605734328.2156723,124.0,1605734328.2164466,74.0,0.000774383544921875
416.0,1605734328.2245297,124.0,1605734328.225212,74.0,0.0006823539733886719
417.0,1605734328.2359695,124.0,1605734328.2383275,74.0,0.002357959747314453
418.0,1605734328.2541049,124.0,1605734328.2565365,74.0,0.002431631088256836
419.0,1605734328.2720504,124.0,1605734328.2744942,74.0,0.0024437904357910156
420.0,1605734328.290059,124.0,1605734328.292519,74.0,0.002460002899169922
421.0,1605734328.3080392,124.0,1605734328.3106773,74.0,0.002638101577758789
422.0,1605734328.3203247,124.0,1605734328.3219368,74.0,0.0016121864318847656
423.0,1605734328.3287876,124.0,1605734328.3299563,74.0,0.0011687278747558594
424.0,1605734328.338107,124.0,1605734328.339591,74.0,0.001483917236328125
425.0,1605734328.3468106,124.0,1605734328.3478436,74.0,0.0010330677032470703
426.0,1605734328.3554034,124.0,1605734328.3563251,74.0,0.0009217262268066406
427.0,1605734328.3643892,124.0,1605734328.3652172,74.0,0.0008280277252197266
428.0,1605734328.375007,124.0,1605734328.380307,74.0,0.005300045013427734
429.0,1605734328.3832226,124.0,1605734328.3844547,74.0,0.001232147216796875
430.0,1605734328.3917515,124.0,1605734328.3929503,74.0,0.0011987686157226562
431.0,1605734328.401436,124.0,1605734328.4031074,74.0,0.0016713142395019531
432.0,1605734328.4101963,124.0,1605734328.4115753,74.0,0.0013790130615234375
433.0,1605734328.4187586,124.0,1605734328.4197612,74.0,0.0010025501251220703
434.0,1605734328.427451,124.0,1605734328.428442,74.0,0.0009911060333251953
435.0,1605734328.4365525,124.0,1605734328.4375138,74.0,0.0009613037109375
436.0,1605734328.4471745,124.0,1605734328.4495246,74.0,0.0023500919342041016
437.0,1605734328.459818,124.0,1605734328.4618862,74.0,0.0020682811737060547
438.0,1605734328.4682765,124.0,1605734328.4693494,74.0,0.0010728836059570312
439.0,1605734328.4771132,124.0,1605734328.4781241,74.0,0.001010894775390625
440.0,1605734328.485853,124.0,1605734328.4867127,74.0,0.0008597373962402344
441.0,1605734328.4948444,124.0,1605734328.495675,74.0,0.0008306503295898438
442.0,1605734328.5040164,124.0,1605734328.505853,74.0,0.001836538314819336
443.0,1605734328.512963,124.0,1605734328.5137718,74.0,0.0008087158203125
444.0,1605734328.5218716,124.0,1605734328.5227983,74.0,0.0009267330169677734
445.0,1605734328.5308118,124.0,1605734328.531677,74.0,0.0008652210235595703
446.0,1605734328.5398674,124.0,1605734328.5407228,74.0,0.0008554458618164062
447.0,1605734328.548849,124.0,1605734328.549718,74.0,0.0008687973022460938
448.0,1605734328.55793,124.0,1605734328.5588179,74.0,0.0008878707885742188
449.0,1605734328.5666199,124.0,1605734328.5674815,74.0,0.0008616447448730469
450.0,1605734328.5758326,124.0,1605734328.5766537,74.0,0.0008211135864257812
451.0,1605734328.5849023,124.0,1605734328.5856717,74.0,0.0007693767547607422
452.0,1605734328.5937743,124.0,1605734328.5946624,74.0,0.0008881092071533203
453.0,1605734328.6026359,124.0,1605734328.6034918,74.0,0.0008559226989746094
454.0,1605734328.6136096,124.0,1605734328.6158283,74.0,0.0022187232971191406
455.0,1605734328.6321511,124.0,1605734328.6344302,74.0,0.002279043197631836
456.0,1605734328.6500907,124.0,1605734328.6525204,74.0,0.0024297237396240234
457.0,1605734328.6672332,124.0,1605734328.6689558,74.0,0.001722574234008789
458.0,1605734328.6755254,124.0,1605734328.676694,74.0,0.0011684894561767578
459.0,1605734328.684242,124.0,1605734328.6852596,74.0,0.0010175704956054688
460.0,1605734328.6929312,124.0,1605734328.693815,74.0,0.0008838176727294922
461.0,1605734328.701918,124.0,1605734328.7027574,74.0,0.0008394718170166016
462.0,1605734328.710829,124.0,1605734328.711703,74.0,0.0008740425109863281
463.0,1605734328.7195778,124.0,1605734328.7203672,74.0,0.0007894039154052734
464.0,1605734328.728934,124.0,1605734328.7297442,74.0,0.0008101463317871094
465.0,1605734328.7379274,124.0,1605734328.7386923,74.0,0.0007648468017578125
466.0,1605734328.7469025,124.0,1605734328.7476985,74.0,0.0007960796356201172
467.0,1605734328.7556312,124.0,1605734328.7565007,74.0,0.0008695125579833984
468.0,1605734328.7648234,124.0,1605734328.7656512,74.0,0.000827789306640625
469.0,1605734328.7737608,124.0,1605734328.7745373,74.0,0.0007765293121337891
470.0,1605734328.782961,124.0,1605734328.7838182,74.0,0.0008573532104492188
471.0,1605734328.791844,124.0,1605734328.7926314,74.0,0.0007874965667724609
472.0,1605734328.8008304,124.0,1605734328.8017385,74.0,0.0009081363677978516
473.0,1605734328.8096294,124.0,1605734328.8104858,74.0,0.0008563995361328125
474.0,1605734328.8188653,124.0,1605734328.8196807,74.0,0.0008153915405273438
475.0,1605734328.827924,124.0,1605734328.8287857,74.0,0.0008616447448730469
476.0,1605734328.8366632,124.0,1605734328.837393,74.0,0.0007297992706298828
477.0,1605734328.8459177,124.0,1605734328.8467937,74.0,0.0008759498596191406
478.0,1605734328.854908,124.0,1605734328.8557606,74.0,0.0008525848388671875
479.0,1605734328.8637717,124.0,1605734328.8647037,74.0,0.0009319782257080078
480.0,1605734328.872935,124.0,1605734328.873821,74.0,0.0008859634399414062
481.0,1605734328.8818269,124.0,1605734328.8826704,74.0,0.0008435249328613281
482.0,1605734328.8907342,124.0,1605734328.8915772,74.0,0.000843048095703125
483.0,1605734328.8998957,124.0,1605734328.9006999,74.0,0.0008041858673095703
484.0,1605734328.908772,124.0,1605734328.9096642,74.0,0.0008921623229980469
485.0,1605734328.918053,124.0,1605734328.9188755,74.0,0.0008225440979003906
486.0,1605734328.9269464,124.0,1605734328.927717,74.0,0.00077056884765625
487.0,1605734328.9358325,124.0,1605734328.936596,74.0,0.0007634162902832031
488.0,1605734328.944867,124.0,1605734328.9456978,74.0,0.0008308887481689453
489.0,1605734328.953737,124.0,1605734328.9546134,74.0,0.0008764266967773438
490.0,1605734328.9629345,124.0,1605734328.963812,74.0,0.0008776187896728516
491.0,1605734328.971904,124.0,1605734328.9728038,74.0,0.0008997917175292969
492.0,1605734328.9808238,124.0,1605734328.981763,74.0,0.0009391307830810547
493.0,1605734328.9897633,124.0,1605734328.990663,74.0,0.0008997917175292969
494.0,1605734328.9988124,124.0,1605734328.999701,74.0,0.0008885860443115234
495.0,1605734329.009682,124.0,1605734329.0119736,74.0,0.0022916793823242188
496.0,1605734329.0281928,124.0,1605734329.0303793,74.0,0.0021865367889404297
497.0,1605734329.0462022,124.0,1605734329.0486689,74.0,0.0024666786193847656
498.0,1605734329.064054,124.0,1605734329.0668244,74.0,0.0027704238891601562
499.0,1605734329.0824509,124.0,1605734329.0850706,74.0,0.0026197433471679688
500.0,1605734329.1023865,124.0,1605734329.1053002,74.0,0.0029137134552001953
501.0,1605734329.1107407,124.0,1605734329.1111767,74.0,0.0004360675811767578
502.0,1605734329.120085,124.0,1605734329.1207106,74.0,0.0006256103515625
503.0,1605734329.1287084,124.0,1605734329.1291392,74.0,0.00043082237243652344
504.0,1605734329.1405675,124.0,1605734329.1429899,74.0,0.002422332763671875
505.0,1605734329.1586423,124.0,1605734329.1611161,74.0,0.0024738311767578125
506.0,1605734329.1716268,124.0,1605734329.1742148,74.0,0.002588033676147461
507.0,1605734329.1837933,124.0,1605734329.1851697,74.0,0.0013763904571533203
508.0,1605734329.1929214,124.0,1605734329.1940644,74.0,0.0011429786682128906
509.0,1605734329.2016976,124.0,1605734329.2027917,74.0,0.0010941028594970703
510.0,1605734329.2104752,124.0,1605734329.2114804,74.0,0.0010051727294921875
511.0,1605734329.2197318,124.0,1605734329.2208583,74.0,0.0011265277862548828
512.0,1605734329.2284505,124.0,1605734329.2294896,74.0,0.0010390281677246094
513.0,1605734329.2376857,124.0,1605734329.2388084,74.0,0.0011227130889892578
514.0,1605734329.2485597,124.0,1605734329.2509203,74.0,0.0023605823516845703
515.0,1605734329.2656755,124.0,1605734329.267484,74.0,0.0018084049224853516
516.0,1605734329.2737865,124.0,1605734329.275003,74.0,0.0012164115905761719
517.0,1605734329.2821987,124.0,1605734329.2831626,74.0,0.0009639263153076172
518.0,1605734329.2913945,124.0,1605734329.2923312,74.0,0.0009367465972900391
519.0,1605734329.3004615,124.0,1605734329.3014913,74.0,0.0010297298431396484
520.0,1605734329.3093026,124.0,1605734329.3102849,74.0,0.0009822845458984375
521.0,1605734329.318573,124.0,1605734329.319602,74.0,0.0010290145874023438
522.0,1605734329.3274176,124.0,1605734329.3283942,74.0,0.0009765625
523.0,1605734329.336495,124.0,1605734329.3374903,74.0,0.0009953975677490234
524.0,1605734329.3454876,124.0,1605734329.3464525,74.0,0.0009648799896240234
525.0,1605734329.354533,124.0,1605734329.3555121,74.0,0.0009791851043701172
526.0,1605734329.3635292,124.0,1605734329.3645015,74.0,0.0009722709655761719
527.0,1605734329.3724854,124.0,1605734329.3735077,74.0,0.0010223388671875
528.0,1605734329.381561,124.0,1605734329.382472,74.0,0.0009109973907470703
529.0,1605734329.3904603,124.0,1605734329.3914254,74.0,0.000965118408203125
530.0,1605734329.399271,124.0,1605734329.4002225,74.0,0.0009515285491943359
531.0,1605734329.4102468,124.0,1605734329.412639,74.0,0.0023920536041259766
532.0,1605734329.4286208,124.0,1605734329.4310298,74.0,0.0024089813232421875
533.0,1605734329.4465644,124.0,1605734329.4490128,74.0,0.0024483203887939453
534.0,1605734329.4575412,124.0,1605734329.4582171,74.0,0.0006759166717529297
535.0,1605734329.4666133,124.0,1605734329.4672997,74.0,0.0006864070892333984
536.0,1605734329.4756145,124.0,1605734329.4764163,74.0,0.0008018016815185547
537.0,1605734329.4843347,124.0,1605734329.4849231,74.0,0.0005884170532226562
538.0,1605734329.4932294,124.0,1605734329.4939387,74.0,0.0007092952728271484
539.0,1605734329.5026233,124.0,1605734329.5033898,74.0,0.0007665157318115234
540.0,1605734329.5115488,124.0,1605734329.512201,74.0,0.000652313232421875
541.0,1605734329.5204208,124.0,1605734329.5210712,74.0,0.0006504058837890625
542.0,1605734329.5294595,124.0,1605734329.5301015,74.0,0.0006420612335205078
543.0,1605734329.53852,124.0,1605734329.5391731,74.0,0.0006530284881591797
544.0,1605734329.5475962,124.0,1605734329.548285,74.0,0.0006887912750244141
545.0,1605734329.5566154,124.0,1605734329.557339,74.0,0.0007236003875732422
546.0,1605734329.56571,124.0,1605734329.5664396,74.0,0.0007295608520507812
547.0,1605734329.576829,124.0,1605734329.5791612,74.0,0.0023322105407714844
548.0,1605734329.5952,124.0,1605734329.5975828,74.0,0.0023827552795410156
549.0,1605734329.6081526,124.0,1605734329.610458,74.0,0.002305269241333008
550.0,1605734329.6202826,124.0,1605734329.621573,74.0,0.0012903213500976562
551.0,1605734329.629207,124.0,1605734329.6303563,74.0,0.0011494159698486328
552.0,1605734329.6383255,124.0,1605734329.6394322,74.0,0.0011067390441894531
553.0,1605734329.6472774,124.0,1605734329.6484582,74.0,0.001180887222290039
554.0,1605734329.6561046,124.0,1605734329.6572433,74.0,0.0011386871337890625
555.0,1605734329.6649885,124.0,1605734329.666094,74.0,0.0011055469512939453
556.0,1605734329.674231,124.0,1605734329.67536,74.0,0.0011289119720458984
557.0,1605734329.6833096,124.0,1605734329.684466,74.0,0.0011563301086425781
558.0,1605734329.6923537,124.0,1605734329.693533,74.0,0.0011792182922363281
559.0,1605734329.701131,124.0,1605734329.7023149,74.0,0.0011837482452392578
560.0,1605734329.710019,124.0,1605734329.711186,74.0,0.0011668205261230469
561.0,1605734329.7192333,124.0,1605734329.7203467,74.0,0.0011134147644042969
562.0,1605734329.7282329,124.0,1605734329.7293785,74.0,0.0011456012725830078
563.0,1605734329.736981,124.0,1605734329.7381015,74.0,0.0011205673217773438
564.0,1605734329.745983,124.0,1605734329.7470808,74.0,0.0010979175567626953
565.0,1605734329.7552702,124.0,1605734329.7564375,74.0,0.00116729736328125
566.0,1605734329.7661283,124.0,1605734329.7684262,74.0,0.0022978782653808594
567.0,1605734329.7832255,124.0,1605734329.7850358,74.0,0.001810312271118164
568.0,1605734329.7915325,124.0,1605734329.792734,74.0,0.0012013912200927734
569.0,1605734329.7997556,124.0,1605734329.8005428,74.0,0.0007872581481933594
570.0,1605734329.809115,124.0,1605734329.8101265,74.0,0.0010116100311279297
571.0,1605734329.818046,124.0,1605734329.819007,74.0,0.0009608268737792969
572.0,1605734329.8270822,124.0,1605734329.828084,74.0,0.0010018348693847656
573.0,1605734329.8360786,124.0,1605734329.8370266,74.0,0.0009479522705078125
574.0,1605734329.8449066,124.0,1605734329.8458073,74.0,0.0009007453918457031
575.0,1605734329.853908,124.0,1605734329.8548636,74.0,0.0009555816650390625
576.0,1605734329.8628163,124.0,1605734329.8637245,74.0,0.0009081363677978516
577.0,1605734329.8719316,124.0,1605734329.8729417,74.0,0.0010101795196533203
578.0,1605734329.880901,124.0,1605734329.881882,74.0,0.0009808540344238281
579.0,1605734329.8903084,124.0,1605734329.8912978,74.0,0.0009894371032714844
580.0,1605734329.9007835,124.0,1605734329.9032621,74.0,0.0024785995483398438
581.0,1605734329.9190886,124.0,1605734329.9214308,74.0,0.00234222412109375
582.0,1605734329.9312944,124.0,1605734329.932956,74.0,0.001661539077758789
583.0,1605734329.9400036,124.0,1605734329.9411433,74.0,0.0011396408081054688
584.0,1605734329.9482012,124.0,1605734329.9491267,74.0,0.0009255409240722656
585.0,1605734329.9571402,124.0,1605734329.9581008,74.0,0.0009605884552001953
586.0,1605734329.9661736,124.0,1605734329.967076,74.0,0.0009024143218994141
587.0,1605734329.9752843,124.0,1605734329.9762645,74.0,0.0009801387786865234
588.0,1605734329.991425,124.0,1605734329.993955,74.0,0.0025298595428466797
589.0,1605734330.0095453,124.0,1605734330.0121038,74.0,0.002558469772338867
590.0,1605734330.0212576,124.0,1605734330.0229354,74.0,0.0016777515411376953
591.0,1605734330.0299287,124.0,1605734330.0311606,74.0,0.0012319087982177734
592.0,1605734330.038507,124.0,1605734330.0394838,74.0,0.0009768009185791016
593.0,1605734330.047294,124.0,1605734330.0482523,74.0,0.0009584426879882812
594.0,1605734330.056157,124.0,1605734330.057125,74.0,0.0009679794311523438
595.0,1605734330.0653622,124.0,1605734330.0663025,74.0,0.0009403228759765625
596.0,1605734330.0744529,124.0,1605734330.0753744,74.0,0.0009214878082275391
597.0,1605734330.0834367,124.0,1605734330.0843453,74.0,0.0009086132049560547
598.0,1605734330.0924492,124.0,1605734330.0934033,74.0,0.0009541511535644531
599.0,1605734330.1014206,124.0,1605734330.102337,74.0,0.0009162425994873047
600.0,1605734330.1102855,124.0,1605734330.1112206,74.0,0.0009350776672363281
601.0,1605734330.1190393,124.0,1605734330.119855,74.0,0.0008156299591064453
602.0,1605734330.1284206,124.0,1605734330.1293058,74.0,0.0008852481842041016
603.0,1605734330.13703,124.0,1605734330.137769,74.0,0.0007390975952148438
604.0,1605734330.1464622,124.0,1605734330.1474001,74.0,0.0009379386901855469
605.0,1605734330.1554372,124.0,1605734330.1564252,74.0,0.000988006591796875
606.0,1605734330.164343,124.0,1605734330.1652684,74.0,0.0009253025054931641
607.0,1605734330.1734157,124.0,1605734330.1743295,74.0,0.0009138584136962891
608.0,1605734330.1820555,124.0,1605734330.1830347,74.0,0.0009791851043701172
609.0,1605734330.1914065,124.0,1605734330.192334,74.0,0.0009274482727050781
610.0,1605734330.2001348,124.0,1605734330.2010453,74.0,0.0009105205535888672
611.0,1605734330.209457,124.0,1605734330.2104292,74.0,0.0009722709655761719
612.0,1605734330.2180827,124.0,1605734330.219031,74.0,0.0009484291076660156
613.0,1605734330.2273638,124.0,1605734330.2283068,74.0,0.0009429454803466797
614.0,1605734330.2360778,124.0,1605734330.2369306,74.0,0.0008528232574462891
615.0,1605734330.2452507,124.0,1605734330.2461543,74.0,0.0009036064147949219
616.0,1605734330.2543285,124.0,1605734330.2552252,74.0,0.0008966922760009766
617.0,1605734330.2631865,124.0,1605734330.2641366,74.0,0.0009500980377197266
618.0,1605734330.2793562,124.0,1605734330.281936,74.0,0.0025796890258789062
619.0,1605734330.297233,124.0,1605734330.299726,74.0,0.0024929046630859375
620.0,1605734330.3092196,124.0,1605734330.3108246,74.0,0.0016050338745117188
621.0,1605734330.3183286,124.0,1605734330.320045,74.0,0.0017163753509521484
622.0,1605734330.3265939,124.0,1605734330.3275638,74.0,0.0009698867797851562
623.0,1605734330.3353004,124.0,1605734330.3361619,74.0,0.0008614063262939453
624.0,1605734330.3444715,124.0,1605734330.3453789,74.0,0.0009074211120605469
625.0,1605734330.3531444,124.0,1605734330.3538766,74.0,0.0007321834564208984
626.0,1605734330.3622851,124.0,1605734330.3631864,74.0,0.0009012222290039062
627.0,1605734330.3781674,124.0,1605734330.3808253,74.0,0.0026578903198242188
628.0,1605734330.3962672,124.0,1605734330.398843,74.0,0.0025758743286132812
629.0,1605734330.4134543,124.0,1605734330.4179378,74.0,0.004483461380004883
630.0,1605734330.421526,124.0,1605734330.422785,74.0,0.0012590885162353516
631.0,1605734330.4299574,124.0,1605734330.4310086,74.0,0.001051187515258789
632.0,1605734330.4407964,124.0,1605734330.4427419,74.0,0.00194549560546875
633.0,1605734330.4534762,124.0,1605734330.4554057,74.0,0.0019295215606689453
634.0,1605734330.4620285,124.0,1605734330.4632823,74.0,0.0012538433074951172
635.0,1605734330.4702818,124.0,1605734330.4712677,74.0,0.000985860824584961
636.0,1605734330.4795046,124.0,1605734330.4804075,74.0,0.0009028911590576172
637.0,1605734330.4951856,124.0,1605734330.4978316,74.0,0.0026459693908691406
638.0,1605734330.5073786,124.0,1605734330.5087469,74.0,0.0013682842254638672
639.0,1605734330.5156493,124.0,1605734330.5167954,74.0,0.001146078109741211
640.0,1605734330.5241263,124.0,1605734330.5248787,74.0,0.0007524490356445312
641.0,1605734330.5334651,124.0,1605734330.5344002,74.0,0.0009350776672363281
642.0,1605734330.5424125,124.0,1605734330.543308,74.0,0.0008955001831054688
643.0,1605734330.5515077,124.0,1605734330.5523837,74.0,0.0008759498596191406
644.0,1605734330.5604398,124.0,1605734330.561368,74.0,0.0009281635284423828
645.0,1605734330.569341,124.0,1605734330.57028,74.0,0.0009391307830810547
646.0,1605734330.578413,124.0,1605734330.5793262,74.0,0.0009131431579589844
647.0,1605734330.5872455,124.0,1605734330.5881555,74.0,0.0009100437164306641
648.0,1605734330.5965714,124.0,1605734330.5975053,74.0,0.0009338855743408203
649.0,1605734330.6054173,124.0,1605734330.60643,74.0,0.0010128021240234375
650.0,1605734330.6143916,124.0,1605734330.6153095,74.0,0.0009179115295410156
651.0,1605734330.6301503,124.0,1605734330.6330743,74.0,0.0029239654541015625
652.0,1605734330.6483262,124.0,1605734330.650881,74.0,0.0025548934936523438
653.0,1605734330.6603162,124.0,1605734330.6616802,74.0,0.001363992691040039
654.0,1605734330.668754,124.0,1605734330.6697392,74.0,0.0009851455688476562
655.0,1605734330.677466,124.0,1605734330.678416,74.0,0.0009500980377197266
656.0,1605734330.6864812,124.0,1605734330.6874268,74.0,0.0009455680847167969
657.0,1605734330.6955545,124.0,1605734330.696521,74.0,0.0009665489196777344
658.0,1605734330.704288,124.0,1605734330.7051747,74.0,0.0008866786956787109
659.0,1605734330.715795,124.0,1605734330.718164,74.0,0.002368927001953125
660.0,1605734330.7338836,124.0,1605734330.736223,74.0,0.0023393630981445312
661.0,1605734330.7507837,124.0,1605734330.752555,74.0,0.0017712116241455078
662.0,1605734330.7591052,124.0,1605734330.7603426,74.0,0.0012373924255371094
663.0,1605734330.7674417,124.0,1605734330.7684498,74.0,0.0010080337524414062
664.0,1605734330.7764375,124.0,1605734330.7773187,74.0,0.000881195068359375
665.0,1605734330.792279,124.0,1605734330.7946508,74.0,0.0023717880249023438
666.0,1605734330.8091419,124.0,1605734330.8109686,74.0,0.0018267631530761719
667.0,1605734330.8173413,124.0,1605734330.8186808,74.0,0.0013394355773925781
668.0,1605734330.8260102,124.0,1605734330.8269637,74.0,0.0009534358978271484
669.0,1605734330.8349972,124.0,1605734330.835994,74.0,0.0009968280792236328
670.0,1605734330.8439357,124.0,1605734330.844884,74.0,0.0009481906890869141
671.0,1605734330.8528454,124.0,1605734330.8538182,74.0,0.000972747802734375
672.0,1605734330.862112,124.0,1605734330.8630478,74.0,0.0009357929229736328
673.0,1605734330.8728664,124.0,1605734330.8752048,74.0,0.002338409423828125
674.0,1605734330.8913505,124.0,1605734330.8936853,74.0,0.0023348331451416016
675.0,1605734330.902821,124.0,1605734330.9041636,74.0,0.0013425350189208984
676.0,1605734330.911704,124.0,1605734330.9128287,74.0,0.0011246204376220703
677.0,1605734330.9208007,124.0,1605734330.9219327,74.0,0.0011320114135742188
678.0,1605734330.9298003,124.0,1605734330.930917,74.0,0.0011167526245117188
679.0,1605734330.9388955,124.0,1605734330.9400594,74.0,0.0011639595031738281
680.0,1605734330.9476686,124.0,1605734330.948777,74.0,0.001108407974243164
681.0,1605734330.956796,124.0,1605734330.9579003,74.0,0.0011043548583984375
682.0,1605734330.965759,124.0,1605734330.9670506,74.0,0.001291513442993164
683.0,1605734330.97472,124.0,1605734330.9757864,74.0,0.001066446304321289
684.0,1605734330.9838047,124.0,1605734330.984986,74.0,0.0011813640594482422
685.0,1605734330.9925182,124.0,1605734330.993651,74.0,0.0011327266693115234
686.0,1605734331.001753,124.0,1605734331.0028715,74.0,0.0011184215545654297
687.0,1605734331.0108488,124.0,1605734331.0119722,74.0,0.0011234283447265625
688.0,1605734331.0196722,124.0,1605734331.0207765,74.0,0.0011043548583984375
689.0,1605734331.0287182,124.0,1605734331.0298285,74.0,0.0011103153228759766
690.0,1605734331.037473,124.0,1605734331.038576,74.0,0.0011029243469238281
691.0,1605734331.0468147,124.0,1605734331.0479486,74.0,0.0011339187622070312
692.0,1605734331.0559094,124.0,1605734331.0570264,74.0,0.0011169910430908203
693.0,1605734331.0647879,124.0,1605734331.0658953,74.0,0.0011074542999267578
694.0,1605734331.0737352,124.0,1605734331.0748022,74.0,0.0010669231414794922
695.0,1605734331.0827024,124.0,1605734331.0838072,74.0,0.0011048316955566406
696.0,1605734331.0917163,124.0,1605734331.0928571,74.0,0.0011408329010009766
697.0,1605734331.1007893,124.0,1605734331.1021044,74.0,0.0013151168823242188
698.0,1605734331.1116924,124.0,1605734331.1140733,74.0,0.002380847930908203
699.0,1605734331.1287072,124.0,1605734331.1305232,74.0,0.0018160343170166016
700.0,1605734331.137297,124.0,1605734331.1385217,74.0,0.0012247562408447266
701.0,1605734331.14577,124.0,1605734331.1468976,74.0,0.001127481460571289
702.0,1605734331.1542537,124.0,1605734331.1551578,74.0,0.000904083251953125
703.0,1605734331.1634698,124.0,1605734331.1643388,74.0,0.0008690357208251953
704.0,1605734331.1723921,124.0,1605734331.173198,74.0,0.0008058547973632812
705.0,1605734331.1814082,124.0,1605734331.1822543,74.0,0.0008461475372314453
