tick,tick_dt,input_force,output_angle,output_position,output_ang_vel,output_speed
84.0,0.004880324000623659,-0.8799808030648015,0.003345790111701135,0.0025812994801573262,0.034808154001282746,0.027593634811897444
85.0,0.005171431999769993,0.12875009885721306,0.0035257981131562905,0.00272399808621354,0.036234459251368256,0.028282501787112235
86.0,0.005074958000477636,0.12875009885721306,0.003709686472027003,0.002867530594931568,0.03765511585089935,0.0289621077266929
87.0,0.004759711999213323,-1.0203469712274909,0.0038889139787742963,0.003005381886600817,0.021122583913491137,0.01872353577215807
88.0,0.005012334000639385,-1.0203469712274909,0.003994787424305247,0.003099230501563793,0.003724607846105805,0.007943586016458717
89.0,0.005032251001466648,-0.19556014945842326,0.004013530585868883,0.0031392046202503537,-0.00016836481314748595,0.005377085522759564
90.0,0.004965718999301316,-0.19556014945842326,0.004012694533517423,0.003165905715991589,-0.004010729466625774,0.002844485140279835
91.0,0.004934006999974372,1.3111118568160367,0.003992905566254088,0.003179940425585053,0.016476566795621237,0.015114662001854056
92.0,0.005057014001067728,1.3111118568160367,0.004076227795229072,0.0032563754829498352,0.03748417683461278,0.027692365072914466
93.0,0.0049508569991303375,-1.434364496079019,0.004261806594467354,0.0033934764223935462,0.013627475906770768,0.012972546972374932
94.0,0.004899572999420343,-1.434364496079019,0.004328575407470419,0.0034570363632731066,-0.007752894167388241,-0.00024167905462300145
95.0,0.004983361000995501,0.4747693404051845,0.004289939937031811,0.003455831989297541,-0.0006170125240715833,0.0038898035129019764
96.0,0.005048443999839947,0.4747693404051845,0.004286824983856836,0.003475469444502807,0.006573258240108302,0.008051762982646144
97.0,0.004994141001589014,0.7420084476335895,0.004319652762347794,0.003515681084149517,0.01805364020791155,0.01482432158348648
98.0,0.004903433999061235,0.7420084476335895,0.004408177595550086,0.0035883711666150017,0.029335159058931547,0.02147554203673222
99.0,0.004967545999534195,-0.0010791971145961976,0.00455390134757898,0.003695051909547399,0.02871077857131424,0.02087403248824955
100.0,0.005236532000708394,-0.0010791971145961976,0.00470424625833292,0.0038043594486559446,0.02807043152588468,0.02024298276457314
101.0,0.004751545999170048,-1.314075276612412,0.0048376242049447135,0.0039005449124222204,0.007104449080264859,0.00726316877862747
102.0,0.005346368998289108,-1.314075276612412,0.0048756072112573655,0.003939376492809616,-0.014375917270226173,-0.006059284441275188
103.0,0.004813108000234934,-0.9725105124180085,0.004806414368833324,0.003910212502389615,-0.028081093633125772,-0.014623951313509723
104.0,0.005072972999187186,-0.9725105124180085,0.00466395973904483,0.003836025592234752,-0.04254417178365428,-0.02365376607181045
105.0,0.0048628130007273285,0.9421324926745731,0.0044570753873901,0.0037210017510645893,-0.025987209819509506,-0.013794294548394705
106.0,0.005224172000453109,0.9421324926745731,0.004321313733481118,0.0036489379837188625,-0.008216719057332875,-0.0032048158372551005
107.0,0.004928068001390784,0.5218074019942681,0.004280821183218258,0.0036331444333409352,-0.0005634455986777024,0.0012439191403056783
108.0,0.004998156999135972,0.5218074019942681,0.004278004993655595,0.0036393617364984133,0.007322236035925153,0.005831887136543098
109.0,0.0051217480013292516,-0.8153028400658557,0.004315507641437856,0.003669231192783981,-0.004740839912121938,-0.001723344597890693
110.0,0.0048477910004294245,-0.8153028400658557,0.004292525040377394,0.0036608767783516878,-0.016109711665810413,-0.008843427236791369
111.0,0.004931250001391163,-0.6465285708926064,0.004213084024702956,0.0036172676277779576,-0.02496221497682784,-0.014432163738187481
112.0,0.0052860550003970275,-0.6465285708926064,0.004081132383403709,0.0035409784164831632,-0.034466740043260155,-0.0204257282754546
113.0,0.004917712998576462,0.37591656428600073,0.003911634847874413,0.0034405305470375696,-0.026887633754137788,-0.016003699848863257
114.0,0.004783636000865954,0.37591656428600073,0.003783014195070021,0.0033639746722934944,-0.01952960878688831,-0.011704562629426178
115.0,0.005050140998719144,0.9770094635427896,0.0036843869170464106,0.0033048649806865535,-0.0018467302391977978,-0.0011298414519760626
116.0,0.005232803998296731,0.9770094635427896,0.0036747233396669608,0.003298952741819212,0.014205362190495624,0.008446572436340116
117.0,0.004842399001063313,0.8364053349654801,0.0037435113713479595,0.0033398544157473543,0.026768899441189816,0.015911862610895684
118.0,0.0051612710012705065,0.8364053349654801,0.003881672915769699,0.0034219798508171705,0.040175361339015926,0.02387148137511184
119.0,0.005027283999879728,0.7009668829262234,0.00408364586701872,0.0035419885671876972,0.051031387313646974,0.030274037047118167
120.0,0.004897154998616315,0.7009668829262234,0.004333554480488072,0.0036902452190412877,0.06163280443738038,0.03651555709216918
121.0,0.004784323000421864,0.737050291644838,0.0046284257243383335,0.0038649474387105706,0.07258646926434886,0.04296210202516224
122.0,0.005300002001604298,0.737050291644838,0.005013134156728771,0.004092646665437059,0.08476651096778494,0.05011133772617809
123.0,0.004932993000693386,-2.4676671255291494,0.005431286762026054,0.004339845543695678,0.044459134677181704,0.025327761436120855
124.0,0.004922516000078758,-2.4676671255291494,0.005650137563824137,0.00446452185461116,0.004260208305848929,0.0006009120141440896
125.0,0.005079553000541637,0.2490773944230148,0.005671777517707044,0.004467574219035667,0.007904268777146882,0.0025352193692309744
126.0,0.005064089998995769,0.2490773944230148,0.005711805446170768,0.00448041279808865,0.01154161588648478,0.0044644148178256335
127.0,0.004975744999683229,0.43769753966542113,0.00576923358370621,0.004502626587794958,0.01819033936409027,0.008227888111601689
128.0,0.00478686399947037,0.43769753966542113,0.005856308264346322,0.004542012369188054,0.02459610761155703,0.011850103904085306
129.0,0.005122640000990941,-1.4381335489004958,0.005982305269065962,0.0046027161854630206,0.0021885984232370777,-0.0020816447847082278
130.0,0.005013767000491498,-1.4381335489004958,0.005993278391617715,0.0045922793035347055,-0.019587599539463523,-0.015623821148384464
131.0,0.004791571000168915,-0.16433259818885965,0.0058994230177015,0.004517416655208281,-0.020453697106355577,-0.01642751803544541
132.0,0.00526903700119874,-0.16433259818885965,0.005791651730836801,0.004430859454841659,-0.02141858904661428,-0.01731349554530065
133.0,0.0049602749986661365,-0.29427849819914453,0.005685409639082176,0.004344979755748786,-0.024445586150870887,-0.019431673560144493
134.0,0.004916985000818386,-0.29427849819914453,0.00556521105864213,0.004249434508312756,-0.027460525759432655,-0.02153359821950472
135.0,0.00484655299987935,-0.7430315844009414,0.005432122165144488,0.004145070783263819,-0.037557099972277484,-0.027933892616002303
136.0,0.005024940001021605,-0.7430315844009414,0.005243399991171423,0.004004704648873427,-0.048046817421278434,-0.03457342244908347
137.0,0.005070187000455917,1.6523923479602365,0.004999793642068778,0.003829410931810813,-0.018948224410118408,-0.01712011335792141
138.0,0.004809219999515335,1.6523923479602365,0.004908667462280332,0.003747076540255928,0.008642609254051697,-0.0005667691364033699
139.0,0.004947016999722109,-1.315758866450388,0.004951422597182082,0.0037442727237032227,-0.010980834888413787,-0.01274441264014912
140.0,0.005159956999705173,-1.315758866450388,0.004894761961337005,0.003678512102493554,-0.03145497453863305,-0.02544738441272374
141.0,0.004877706000115722,-1.3349286201869168,0.004741333843296427,0.00355438724285636,-0.051132008332946455,-0.03764438112316128
142.0,0.004985273999409401,-1.3349286201869168,0.004486426771616604,0.003366719688419206,-0.07127197998145109,-0.05011528065752579
143.0,0.004998276001060731,0.32784172137827294,0.004130189744527236,0.0031162296838222717,-0.0643298854513772,-0.046094641177323
144.0,0.005097139999634237,0.32784172137827294,0.003802291312221133,0.0028812788445085513,-0.0572882886962342,-0.04200085878901354
145.0,0.0048890470006881515,-0.45871577751160314,0.003522206176196252,0.002675934671819798,-0.06313828956798907,-0.04572843146255748
146.0,0.005059015998995164,-0.45871577751160314,0.0032027885591226057,0.002444593805441766,-0.06922824263199544,-0.049591814272195396
147.0,0.005030702001022291,0.9432229870946487,0.0028545219003865696,0.002195112166148307,-0.05226263148451588,-0.03941194875874725
148.0,0.0048790199998620665,0.9432229870946487,0.002599531476128196,0.0020028204799208403,-0.03583681201450005,-0.02954373867905298
149.0,0.005019948999688495,-1.489453204521353,0.0024196325075039817,0.00185451241849187,-0.0588860409170039,-0.04368436423047009
150.0,0.005030461001297226,-1.489453204521353,0.0021234085751502007,0.0016347599278640267,-0.08201673265667656,-0.057860398470588034
151.0,0.004992042999219848,-0.2933180874259041,0.0017139775190725525,0.0013459183307468568,-0.08549304819474915,-0.06005895022090374
152.0,0.00500684000144247,-0.2933180874259041,0.0012859275055258335,0.001045212776336194,-0.08902769264632812,-0.06227227104197249
153.0,0.004968033999830368,-1.040641203572866,0.0008436349015324274,0.0007358420165530225,-0.10472382438241679,-0.07186185892696155
154.0,0.005202361000556266,-1.040641203572866,0.0002988237617362389,0.0003619906842439216,-0.12122404630272406,-0.08191471198913673
155.0,0.0047803199995541945,1.1011531660362015,-0.0002806659712315566,-2.9587851735470483e-05,-0.10297037455623755,-0.07079738805972663
156.0,0.005165900000065449,1.1011531660362015,-0.0008126006291583634,-0.0003953200787178459,-0.08330660609193191,-0.05879380523500534
157.0,0.004916518000754877,-0.5910153350370988,-0.0012221790575911427,-0.000684380880488626,-0.09183914340087022,-0.06392596037800626
158.0,0.004972949000148219,-0.5910153350370988,-0.0016788904339409693,-0.0010022814212339469,-0.10052170521855934,-0.06912573581099751
159.0,0.004989832001228933,0.7149521424425951,-0.002180476855458638,-0.0013472072298921591,-0.087981549771508,-0.06139065064098187
160.0,0.0050127419999626,0.7149521424425951,-0.002621505665220076,-0.00165494272276524,-0.07543363594226392,-0.05362851019164872
161.0,0.005001405001166859,-0.6267070233787528,-0.002998779829277915,-0.0019231606218428799,-0.08489709218435298,-0.05923849220185309
