tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
379.0,-0.00034422880925141894,-0.021590381019509202,-0.0004921768689734953,-0.02556972822179221,,,,
380.0,-0.0004555757369968138,-0.010107945777752063,-0.0006240462731404998,-0.006746084506080435,-0.0004555757369968138,-0.010107945777752063,-0.0006240462731404998,-0.006746084506080435
381.0,-0.0005066840176204244,-0.02354651193082024,-0.000658156149432696,-0.028890214373271682,,,,
382.0,-0.0006200898350678884,-0.036349773309422066,-0.0007972985577375519,-0.049998837270078686,-0.0006200898350678884,-0.036349773309422066,-0.0007972985577375519,-0.049998837270078686
383.0,-0.0007979442232493687,-0.028982691338362003,-0.0010419359186574961,-0.03797082035951488,,,,
384.0,-0.0009504923294727846,-0.02106170496603527,-0.0012417923319204918,-0.02505505776393834,-0.0009504923294727846,-0.02106170496603527,-0.0012417923319204918,-0.02505505776393834
385.0,-0.0010568767283141193,-0.021464415336593316,-0.001368347483198601,-0.025828179395110177,,,,
386.0,-0.00115853617026412,-0.021844228308612323,-0.001490674519025897,-0.026566696341211594,-0.00115853617026412,-0.021844228308612323,-0.001490674519025897,-0.026566696341211594
387.0,-0.0012729735824614486,-0.02134356834567032,-0.001629851968417499,-0.025881388930780676,,,,
388.0,-0.001377652771915863,-0.02087727694550788,-0.0017567868263264935,-0.025252984205854003,-0.001377652771915863,-0.02087727694550788,-0.0017567868263264935,-0.025252984205854003
389.0,-0.0014774754465333685,-0.029410608760665192,-0.001877531520765409,-0.039425622684181975,,,,
390.0,-0.0016331940615085454,-0.03886420217561022,-0.0020862760390742466,-0.05514356695742944,-0.0016331940615085454,-0.03886420217561022,-0.0020862760390742466,-0.05514356695742944
391.0,-0.0018270142682757895,-0.03541254875676716,-0.00236128329385535,-0.04965881078104408,,,,
392.0,-0.0020025511915673483,-0.031986447199428794,-0.002607437698574846,-0.044235725942266484,-0.0020025511915673483,-0.031986447199428794,-0.002607437698574846,-0.044235725942266484
393.0,-0.0021555808802002094,-0.027183224021145255,-0.0028190704355646077,-0.03655711824571642,,,,
394.0,-0.0022909976716690983,-0.02218526058584395,-0.003001184509095137,-0.028582298277371895,-0.0022909976716690983,-0.02218526058584395,-0.003001184509095137,-0.028582298277371895
395.0,-0.002403959871593016,-0.01796839368938162,-0.003146718940831933,-0.02190829273051764,,,,
396.0,-0.0024934872853428713,-0.01384410078802872,-0.0032558768779154847,-0.015390090724907645,-0.0024934872853428713,-0.01384410078802872,-0.0032558768779154847,-0.015390090724907645
397.0,-0.0025651751126110713,-0.009761996314137327,-0.003335570184286321,-0.008958244319870084,,,,
398.0,-0.0026136952409860615,-0.005844656772764543,-0.0033800954176942824,-0.0027892146634502244,-0.0026136952409860615,-0.005844656772764543,-0.0033800954176942824,-0.0027892146634502244
399.0,-0.0026420664206502366,-0.0027295390372213905,-0.0033936348458275907,0.002065801809939635,,,,
400.0,-0.00265626018195678,2.955931790997755e-07,-0.0033828925565996056,0.006270259995537132,-0.00265626018195678,2.955931790997755e-07,-0.0033828925565996056,0.006270259995537132
401.0,-0.0026562587178601167,0.009274453591597316,-0.0033518354572212227,0.02124787735340545,,,,
402.0,-0.0026094325766915904,0.01876478866379838,-0.0032445562418307304,0.0365839642853839,-0.0026094325766915904,0.01876478866379838,-0.0032445562418307304,0.0365839642853839
403.0,-0.002520861629543145,0.028842983193134154,-0.003071877698775642,0.05291749066969958,,,,
404.0,-0.0023687528794070372,0.04010894450245817,-0.0027928076278260047,0.07119913508436466,-0.0023687528794070372,0.04010894450245817,-0.0027928076278260047,0.07119913508436466
405.0,-0.002176060284960368,0.043457697959276516,-0.0024507506070803138,0.07651503087353566,,,,
406.0,-0.0019596757587396563,0.046935679366182634,-0.0020697670418705757,0.08206536826175188,-0.0019596757587396563,0.046935679366182634,-0.0020697670418705757,0.08206536826175188
407.0,-0.0017125457016641333,0.039357600545529184,-0.0016376689148950667,0.06946990450276878,,,,
408.0,-0.0015197651291790643,0.0323142459367386,-0.001297392887523064,0.057789472248197256,-0.0015197651291790643,0.0323142459367386,-0.001297392887523064,0.057789472248197256
409.0,-0.0013650694339198246,0.035294132039884345,-0.0010207414500858184,0.06260866966796928,,,,
410.0,-0.0011880487499694944,0.03842224649807646,-0.0007067224082428352,0.06769385409170366,-0.0011880487499694944,0.03842224649807646,-0.0007067224082428352,0.06769385409170366
411.0,-0.0009642327091807408,0.043841148654837285,-0.0003123943355910919,0.0765726657172146,,,,
412.0,-0.0007296758561868266,0.04882661653955718,9.728114160476221e-05,0.08477671668075429,-0.0007296758561868266,0.04882661653955718,9.728114160476221e-05,0.08477671668075429
413.0,-0.00028886120332730135,0.021766303640951112,0.0008626591584067421,0.04041822972295915,,,,
414.0,-0.00017778183541202058,0.006474204533617866,0.00106892437844319,0.01537100364788028,-0.00017778183541202058,0.006474204533617866,0.00106892437844319,0.01537100364788028
415.0,-0.00014776392065045854,0.006485178342482576,0.0011401926670654974,0.015470449143768251,,,,
416.0,-0.00011342973278435484,0.006499503609225128,0.0012220971697983873,0.01559935638476553,-0.00011342973278435484,0.006499503609225128,0.0012220971697983873,0.01559935638476553
417.0,-8.023179573146943e-05,0.0038692835715419855,0.0013017750163637671,0.011384129215075397,,,,
418.0,-6.157643191931739e-05,0.0013874952544621396,0.0013566624569622716,0.0074090875811757976,-6.157643191931739e-05,0.0013874952544621396,0.0013566624569622716,0.0074090875811757976
419.0,-5.482380608978765e-05,-0.011421926334786526,0.0013927208117660076,-0.013538398818020159,,,,
420.0,-0.00011438291555388865,-0.025133802535192158,0.001322125453895825,-0.03596709823953946,-0.00011438291555388865,-0.025133802535192158,0.001322125453895825,-0.03596709823953946
421.0,-0.00023601998876521276,-0.01894838677959211,0.0011480597686245255,-0.025709571372576196,,,,
422.0,-0.00033267743402949764,-0.01243127090731832,0.0010169129054842057,-0.014913500860265317,-0.00033267743402949764,-0.01243127090731832,0.0010169129054842057,-0.014913500860265317
423.0,-0.00040273047992292027,-1.4039091561003143e-05,0.0009328719278573144,0.005573825201669004,,,,
424.0,-0.00040279572643248156,0.008811708506942682,0.000958776213596425,0.020163593909736603,-0.00040279572643248156,0.008811708506942682,0.000958776213596425,0.020163593909736603
425.0,-0.0003569258579093826,-0.0010579538244757194,0.0010637389913442424,0.004027400331071847,,,,
426.0,-0.00036166251184511925,-0.009390060999315357,0.001081770403668322,-0.009589791733349175,-0.00036166251184511925,-0.009390060999315357,0.001081770403668322,-0.009589791733349175
427.0,-0.00040783543247177286,-0.014044651486173574,0.0010346153646795067,-0.017160236252730478,,,,
428.0,-0.00047560562298221577,-0.018613881361061697,0.0009518114246033405,-0.02459634817120493,-0.00047560562298221577,-0.018613881361061697,0.0009518114246033405,-0.02459634817120493
429.0,-0.0005718492549800106,-0.016855350248310252,0.0008246352684884153,-0.021637391993043018,,,,
430.0,-0.0006556005406793478,-0.015167498166248338,0.0007171228542163022,-0.01880509625661991,-0.0006556005406793478,-0.015167498166248338,0.0007171228542163022,-0.01880509625661991
431.0,-0.0007290501819386465,-0.013706895167538685,0.0006260578968478611,-0.016355685606311593,,,,
432.0,-0.0007997162444559051,-0.012153588639149712,0.0005417359634383576,-0.013757277121300279,-0.0007997162444559051,-0.012153588639149712,0.0005417359634383576,-0.013757277121300279
433.0,-0.0008699132820180099,0.018330037557142766,0.00046227629703782,0.03639624196759498,,,,
434.0,-0.0007758261523994752,0.04528332356419915,0.0006490963144522551,0.08075680177591998,-0.0007758261523994752,0.04528332356419915,0.0006490963144522551,0.08075680177591998
435.0,-0.00032886308456509466,0.023371086371853353,0.0014461956664705547,0.0449652109250289,,,,
436.0,-0.00022806249059998692,0.013799367580457075,0.0016401327345594366,0.02934786638455544,-0.00022806249059998692,0.013799367580457075,0.0016401327345594366,0.02934786638455544
437.0,-0.00016165411046989718,0.007013540922745864,0.0017813670524011304,0.018326626041895642,,,,
438.0,-0.00012528690894028974,1.8364419422006965e-05,0.0018763958131889744,0.006995219138262188,-0.00012528690894028974,1.8364419422006965e-05,0.0018763958131889744,0.006995219138262188
439.0,-0.0001251898637451939,-0.013741672851710495,0.0019133614471363877,-0.015469020034327312,,,,
440.0,-0.00019186801951520246,-0.02636014848986219,0.0018383017554533718,-0.03606818699349061,-0.00019186801951520246,-0.02636014848986219,0.0018383017554533718,-0.03606818699349061
441.0,-0.00031394966977756577,-0.032240324033850014,0.0016712593053006238,-0.04560991895549663,,,,
442.0,-0.00048551884318566245,-0.039001919666198,0.0014285428832761776,-0.05660228789496699,-0.00048551884318566245,-0.039001919666198,0.0014285428832761776,-0.05660228789496699
443.0,-0.0006710581903935583,-0.03845287609317697,0.0011592753283356102,-0.055610159262066,,,,
444.0,-0.0008705865498729163,-0.03785970061835804,0.0008707194392765165,-0.05456324296877119,-0.0008705865498729163,-0.03785970061835804,0.0008707194392765165,-0.05456324296877119
445.0,-0.001048678278705263,-0.04575289223007856,0.0006140543808556377,-0.0674910401576829,,,,
446.0,-0.0012857535697168901,-0.05445452372777563,0.00026433970258790695,-0.0817737607569251,-0.0012857535697168901,-0.05445452372777563,0.00026433970258790695,-0.0817737607569251
447.0,-0.0015599848086598677,-0.0485554110615921,-0.00014747033981560276,-0.0720877403574844,,,,
448.0,-0.0018045498198781993,-0.04266225824697223,-0.0005105635284793476,-0.062442309291549924,-0.0018045498198781993,-0.04266225824697223,-0.0005105635284793476,-0.062442309291549924
449.0,-0.002016840672557848,-0.03991508121478128,-0.0008212815173408559,-0.05799213107818493,,,,
450.0,-0.0022155595009853302,-0.03717205928531673,-0.0011099976615936778,-0.053572127995106994,-0.0022155595009853302,-0.03717205928531673,-0.0011099976615936778,-0.053572127995106994
451.0,-0.0023981048675026056,-0.04304888859533866,-0.0013730808463296956,-0.06334123632306078,,,,
452.0,-0.002616695888027397,-0.0491317617403571,-0.0016947111123119646,-0.07347914681840588,-0.002616695888027397,-0.0491317617403571,-0.0016947111123119646,-0.07347914681840588
453.0,-0.0028643758300136014,-0.05229541550264894,-0.0020651295580692143,-0.07884717398204465,,,,
454.0,-0.00312791193492379,-0.05546565864440627,-0.002462469877764188,-0.08425858565982826,-0.00312791193492379,-0.05546565864440627,-0.002462469877764188,-0.08425858565982826
455.0,-0.003386151444401475,-0.050618737238923864,-0.0028547647925253224,-0.07650515743046539,,,,
456.0,-0.003652343437519916,-0.04515225963170477,-0.00325708736023639,-0.0677954914624255,-0.003652343437519916,-0.04515225963170477,-0.00325708736023639,-0.0677954914624255
457.0,-0.0038792895761232517,-0.016945297096918034,-0.0035978438390397074,-0.021718626447275863,,,,
458.0,-0.003960595670336822,0.008604757011839308,-0.0037020530882497862,0.01999433567670637,-0.003960595670336822,0.008604757011839308,-0.0037020530882497862,0.01999433567670637
459.0,-0.003917949470619214,0.0065875474724918824,-0.003602958781308112,0.01639066639822489,,,,
460.0,-0.003884656717148512,0.004532161294620013,-0.0035201221235238137,0.012725756011048936,-0.003884656717148512,0.004532161294620013,-0.0035201221235238137,0.012725756011048936
461.0,-0.0038624691091043743,0.012051667438029576,-0.0034578220269289167,0.02481374521705968,,,,
462.0,-0.0037984211491912446,0.020217232517245717,-0.0033259506682867222,0.03795153645978248,-0.0037984211491912446,0.020217232517245717,-0.0033259506682867222,0.03795153645978248
463.0,-0.003701923914260774,0.03615642214682777,-0.0031448072636882938,0.06391150062902932,,,,
464.0,-0.0035144331240268382,0.05347986868658372,-0.002813391237254253,0.09215243628254274,-0.0035144331240268382,0.05347986868658372,-0.002813391237254253,0.09215243628254274
465.0,-0.0032430087787173006,0.059538303508298474,-0.0023456934791828534,0.10192054965304233,,,,
466.0,-0.0029508972505115022,0.06540445738071005,-0.0018456428267389943,0.11141716348009462,-0.0029508972505115022,0.06540445738071005,-0.0018456428267389943,0.11141716348009462
467.0,-0.0026210643378645248,0.06515590446661655,-0.0012837690795784134,0.11090419956545129,,,,
468.0,-0.0022939940770625505,0.0649192371468898,-0.0007270510695553691,0.11045662793612891,-0.0022939940770625505,0.0649192371468898,-0.0007270510695553691,0.11045662793612891
469.0,-0.001970743212689392,0.06140372825016692,-0.00017705692259228174,0.10466334639813867,,,,
470.0,-0.0016670811448401416,0.05792199938868529,0.00034053849223002295,0.09896705815350368,-0.0016670811448401416,0.05792199938868529,0.00034053849223002295,0.09896705815350368
471.0,-0.0013890714763309829,0.04756436741869533,0.0008155531554144026,0.08200387365136927,,,,
472.0,-0.001141023490491535,0.03631911466192361,0.0012432030285053177,0.06362286905438409,-0.001141023490491535,0.03631911466192361,0.0012432030285053177,0.06362286905438409
473.0,-0.0009580551272821824,0.03223973771095181,0.001563722190988313,0.05704445787267304,,,,
474.0,-0.000794421983890346,0.02813543750319974,0.0018532519644150307,0.0504486975432892,-0.000794421983890346,0.02813543750319974,0.0018532519644150307,0.0504486975432892
475.0,-0.0006631849953121322,0.024327266421021346,0.002088568551993292,0.04434581812903216,,,,
476.0,-0.000536645599972513,0.020085209137205344,0.0023192353648925634,0.037566503226519284,-0.000536645599972513,0.020085209137205344,0.0023192353648925634,0.037566503226519284
477.0,-0.0004385229059836389,0.012576262575598362,0.002502759792004438,0.02542091203356531,,,,
478.0,-0.00037439305948593765,0.004740952231976392,0.002632388064056204,0.01275650493958047,-0.00037439305948593765,0.004740952231976392,0.002632388064056204,0.01275650493958047
479.0,-0.0003503405115527415,0.0025265620414390635,0.0026971063804420675,0.009337311315836426,,,,
480.0,-0.0003378501741789244,0.00036966549180475255,0.0027432664060366616,0.0060099966973771925,-0.0003378501741789244,0.00036966549180475255,0.0027432664060366616,0.0060099966973771925
481.0,-0.00033600550677793614,0.003428006867074175,0.0027732568845462283,0.011260232835793825,,,,
482.0,-0.00031876536092988693,0.006511416873033207,0.0028298868925653686,0.01655826162158528,-0.00031876536092988693,0.006511416873033207,0.0028298868925653686,0.01655826162158528
483.0,-0.0002860475096819468,0.004161741652787669,0.002913087024153187,0.012931592075141479,,,,
484.0,-0.0002653265309321116,0.0018347006094850665,0.002977472386567756,0.009345117615009795,-0.0002653265309321116,0.0018347006094850665,0.002977472386567756,0.009345117615009795
485.0,-0.00025616173353900523,-0.012553499532538202,0.0030241536320600943,-0.01406329039649865,,,,
486.0,-0.00031873303255579543,-0.026907215261926323,0.00295405697524512,-0.0374210804197326,-0.00031873303255579543,-0.026907215261926323,0.00295405697524512,-0.0374210804197326
487.0,-0.0004491331200848998,-0.04181093472992751,0.0027727036796823656,-0.06170380226127585,,,,
488.0,-0.0006585320231654363,-0.057218696672160854,0.0024636766609641954,-0.08683288554118625,-0.0006585320231654363,-0.057218696672160854,0.0024636766609641954,-0.08683288554118625
489.0,-0.0009559442230069605,-0.0669115211100249,0.002012335386007186,-0.10259749698177904,,,,
490.0,-0.0012924891007355774,-0.07630088086582229,0.0014963007554355942,-0.11791078655484165,-0.0012924891007355774,-0.07630088086582229,0.0014963007554355942,-0.11791078655484165
491.0,-0.0016534369032335427,-0.06289732666199419,0.0009385137572406543,-0.09580627784757274,,,,
492.0,-0.0019802743072015122,-0.048183891146312816,0.0004406694640513919,-0.07158306238015388,-0.0019802743072015122,-0.048183891146312816,0.0004406694640513919,-0.07158306238015388
493.0,-0.0022231153365077972,-0.0496676030857457,7.98994196291329e-05,-0.07401489016696021,,,,
494.0,-0.002474344850782467,-0.05116396130543851,-0.000294483956062194,-0.07649914985348774,-0.002474344850782467,-0.05116396130543851,-0.000294483956062194,-0.07649914985348774
495.0,-0.00272559003636636,-0.04214519643396403,-0.0006701398398435491,-0.06172666170712525,,,,
496.0,-0.0029343703012500956,-0.03305279267953544,-0.000975923413584748,-0.046858269146036774,-0.0029343703012500956,-0.03305279267953544,-0.000975923413584748,-0.046858269146036774
497.0,-0.0030989759521747847,-0.02197415258680217,-0.0012092814831666633,-0.0287436785941536,,,,
498.0,-0.0032111208201602327,-0.010623835945563967,-0.00135597455943544,-0.010197138084801358,-0.0032111208201602327,-0.010623835945563967,-0.00135597455943544,-0.010197138084801358
499.0,-0.0032640887058399764,-0.00708957657357362,-0.001406815032415621,-0.004500323066006523,,,,
500.0,-0.003299700350837311,-0.003529275279516003,-0.001429420600708278,0.0012363627213380975,-0.003299700350837311,-0.003529275279516003,-0.001429420600708278,0.0012363627213380975
501.0,-0.003316541007805501,-0.01511894192022473,-0.0014235210437654802,-0.017924432897756037,,,,
502.0,-0.003394749858060983,-0.027684897663548702,-0.0015162424323263933,-0.03870737290325166,-0.003394749858060983,-0.027684897663548702,-0.0015162424323263933,-0.03870737290325166
503.0,-0.0035339474471501194,-0.0440676338964944,-0.001710860200236761,-0.06577588361034234,,,,
504.0,-0.0037570903011847276,-0.06057325340781089,-0.0020439259243900964,-0.09307551929441271,-0.0037570903011847276,-0.06057325340781089,-0.0020439259243900964,-0.09307551929441271
505.0,-0.0040528924548470825,-0.04573579174356166,-0.002498448960740313,-0.06888164048331438,,,,
506.0,-0.004281424647406421,-0.030560299716613577,-0.00284263612196841,-0.04416473182199032,-0.004281424647406421,-0.030560299716613577,-0.00284263612196841,-0.04416473182199032
507.0,-0.004433607055435758,-0.013942781578405429,-0.0030625650919381187,-0.017093830482750795,,,,
508.0,-0.0045036206913053765,0.0014530883659229629,-0.0031484017104282122,0.00795952967805415,-0.0045036206913053765,0.0014530883659229629,-0.0031484017104282122,0.00795952967805415
509.0,-0.004496274241252274,-0.0010956057637661592,-0.003108160326216956,0.0035168072813901337,,,,
510.0,-0.004501775065244569,-0.0036171337033817615,-0.0030905031191178923,-0.0008781230080952356,-0.004501775065244569,-0.0036171337033817615,-0.0030905031191178923,-0.0008781230080952356
511.0,-0.0045189393159737554,0.010416391677499571,-0.003094670043737771,0.021953962213204507,,,,
512.0,-0.004464263853137205,0.026025694711176633,-0.002979434069297989,0.04736078287070063,-0.004464263853137205,0.026025694711176633,-0.002979434069297989,0.04736078287070063
513.0,-0.004334739618133489,0.018808693057485,-0.00274372973023686,0.03527799346093871,,,,
514.0,-0.004241897106705363,0.01165386258740528,-0.0025695922980905513,0.023311683752044884,-0.004241897106705363,0.01165386258740528,-0.0025695922980905513,0.023311683752044884
515.0,-0.004182754791269941,-0.006434548784446009,-0.0024512875777925585,-0.006622837341594812,,,,
516.0,-0.004214579728526059,-0.024026694357930835,-0.0024840437802730216,-0.03573910986549903,-0.004214579728526059,-0.024026694357930835,-0.0024840437802730216,-0.03573910986549903
517.0,-0.0043338747407604,-0.029507040201141005,-0.002661492141880111,-0.04496095554050303,,,,
518.0,-0.004484422522048419,-0.035143115329874026,-0.0028908872982587666,-0.05446319253901126,-0.004484422522048419,-0.035143115329874026,-0.0028908872982587666,-0.05446319253901126
519.0,-0.004659976124078033,-0.03088695262656344,-0.003162952240097549,-0.047721231833443616,,,,
520.0,-0.004812612339958153,-0.02668094120339844,-0.00339877959193317,-0.0410780516756915,-0.004812612339958153,-0.02668094120339844,-0.00339877959193317,-0.0410780516756915
521.0,-0.004941185474375665,-0.02141172669537024,-0.00359673114916817,-0.032695560631326864,,,,
522.0,-0.005051481196928489,-0.015782520197234483,-0.0037651519652661825,-0.02375464605765514,-0.005051481196928489,-0.015782520197234483,-0.0037651519652661825,-0.02375464605765514
523.0,-0.005130763219364181,-0.0013558378872186143,-0.0038844812205536205,-0.0003536932544661971,,,,
524.0,-0.005137562098278087,0.011673912585362926,-0.0038862548231593966,0.020750593471455914,-0.005137562098278087,0.011673912585362926,-0.0038862548231593966,0.020750593471455914
525.0,-0.00507854557879002,-3.711319903592622e-08,-0.0037813518786630833,0.0012527070838935432,,,,
526.0,-0.0050785457619775785,-0.010380626136292566,-0.0037751686242297397,-0.016111188747528697,-0.0050785457619775785,-0.010380626136292566,-0.0037751686242297397,-0.016111188747528697
527.0,-0.00513034112099934,0.016202987082199777,-0.003855557301607119,0.02727754673510977,,,,
528.0,-0.0050517363151055305,0.04203734483025167,-0.003723226993899343,0.06945384168902316,-0.0050517363151055305,0.04203734483025167,-0.003723226993899343,0.06945384168902316
529.0,-0.0048334403349104505,0.03594243775488677,-0.0033625597226660644,0.059153378172888946,,,,
530.0,-0.00465296055943378,0.030054596042343548,-0.003065529552254819,0.0492272477444978,-0.00465296055943378,0.030054596042343548,-0.003065529552254819,0.0492272477444978
531.0,-0.00450884441349765,0.018309573898178645,-0.002829477761374489,0.029701429411454094,,,,
532.0,-0.004398301789234837,0.0035259005443368497,-0.0026501576980154265,0.00514170814737732,-0.004398301789234837,0.0035259005443368497,-0.0026501576980154265,0.00514170814737732
533.0,-0.004363559973461536,0.014264824855643668,-0.0025994948177185968,0.022384195302921062,,,,
534.0,-0.004309155357943622,0.018422730166502747,-0.002514123735251257,0.029063751715544137,-0.004309155357943622,0.018422730166502747,-0.002514123735251257,0.029063751715544137
535.0,-0.004212924411143209,0.020605187328939747,-0.002362309518797915,0.03244641530501745,,,,
536.0,-0.004108405175363685,0.022728116067271147,-0.0021977259856648546,0.035764220535522785,-0.004108405175363685,0.022728116067271147,-0.0021977259856648546,0.035764220535522785
537.0,-0.0039724085836770565,0.015400678296582959,-0.001983726194271498,0.0235253166643569,,,,
538.0,-0.003899107730864734,0.009574286648795971,-0.0018717554264281156,0.013804902394759722,-0.003899107730864734,0.009574286648795971,-0.0018717554264281156,0.013804902394759722
539.0,-0.0038007728847716245,0.014278480252755727,-0.0017299690978884522,0.021248970686615236,,,,
540.0,-0.0037345960696610735,0.016403183249120802,-0.001631485983472528,0.02462443797633113,-0.0037345960696610735,0.016403183249120802,-0.001631485983472528,0.02462443797633113
541.0,-0.0036484671208284604,0.01996070768823715,-0.0015021893142660218,0.03034073836407798,,,,
542.0,-0.003565876718625761,0.022766238299862757,-0.0013766499885189305,0.0348633585946498,-0.003565876718625761,0.022766238299862757,-0.0013766499885189305,0.0348633585946498
543.0,-0.0034531521712073904,0.009640573586964555,-0.0012040278685488545,0.013189311981355806,,,,
544.0,-0.003406305558446466,-0.0018937734233292116,-0.0011399368074309709,-0.005858664962654486,-0.003406305558446466,-0.0018937734233292116,-0.0011399368074309709,-0.005858664962654486
545.0,-0.003415624915938645,0.0025897429862143592,-0.0011687676023620238,0.0014179488428663646,,,,
546.0,-0.003402551636959478,0.007171635338907683,-0.0011616096562261885,0.00885546630436926,-0.003402551636959478,0.007171635338907683,-0.0011616096562261885,0.00885546630436926
547.0,-0.003366944080233726,0.0117234442872522,-0.0011176417878301025,0.016248544980093253,,,,
548.0,-0.00330669943370866,0.016436203093788803,-0.0010341434724129533,0.0239097485215201,-0.00330669943370866,0.016436203093788803,-0.0010341434724129533,0.0239097485215201
549.0,-0.003226458071005626,0.03669817502256068,-0.0009174163431419211,0.057145159483444875,,,,
550.0,-0.0030397255726962195,0.057822279724355656,-0.0006266427994964104,0.091817959319237,-0.0030397255726962195,0.057822279724355656,-0.0006266427994964104,0.091817959319237
551.0,-0.002745356856749489,0.060528373414274035,-0.00015920473039052983,0.09625367746329797,,,,
552.0,-0.0024447787045658786,0.06317713663758635,0.0003187818877988913,0.10063311781161662,-0.0024447787045658786,0.06317713663758635,0.0003187818877988913,0.10063311781161662
553.0,-0.0021322151279421038,0.05430522219134952,0.0008166557849721185,0.08611411599783707,,,,
554.0,-0.0018565477007343365,0.04521075010451701,0.001253793427457935,0.07126692861630039,-0.0018565477007343365,0.04521075010451701,0.001253793427457935,0.07126692861630039
555.0,-0.0016295610715861806,0.029543656816189263,0.0016115985923569809,0.04564330635406964,,,,
556.0,-0.0014815333472415738,0.013912627615571323,0.0018402931921214305,0.020096891131741852,-0.0014815333472415738,0.013912627615571323,0.0018402931921214305,0.020096891131741852
557.0,-0.0014120078010830504,0.012356293179470956,0.001940723345981001,0.017694814806055358,,,,
558.0,-0.0013525576340891125,0.010859449635978591,0.00202585888621685,0.015391272386605218,-0.0013525576340891125,0.010859449635978591,0.00202585888621685,0.015391272386605218
559.0,-0.0012982066642109084,0.018133185039975377,0.002102891388775736,0.027517465395460343,,,,
560.0,-0.0012063523263289115,0.025497711787324302,0.0022422821554015974,0.039806830863920416,-0.0012063523263289115,0.025497711787324302,0.0022422821554015974,0.039806830863920416
561.0,-0.0010841554605045755,0.02061286106500422,0.002433054959272912,0.031964674890566154,,,,
562.0,-0.0009799172321307936,0.015461557466392559,0.002594698753922718,0.02370788984909254,-0.0009799172321307936,0.015461557466392559,0.002594698753922718,0.02370788984909254
563.0,-0.0009032260053252034,0.008969648889390508,0.0027122928036457643,0.013253513400317673,,,,
564.0,-0.0008577513385406687,0.0023354305472623087,0.002779485969513906,0.0025746799831183943,-0.0008577513385406687,0.0023354305472623087,0.002779485969513906,0.0025746799831183943
565.0,-0.0008460821192622033,0.005256773197470525,0.00279235062324129,0.007601812022501729,,,,
566.0,-0.0008195920248057763,0.008203774381535588,0.0028306579100409127,0.01267581116082876,-0.0008195920248057763,0.008203774381535588,0.0028306579100409127,0.01267581116082876
567.0,-0.0007786732881678365,-0.01397113111013221,0.002893882244894588,-0.023543318013833955,,,,
568.0,-0.0008496616671429396,-0.03657728361818919,0.0027742568567765604,-0.06047695830106521,-0.0008496616671429396,-0.03657728361818919,0.0027742568567765604,-0.06047695830106521
569.0,-0.0010375368975220577,-0.037787759342136594,0.0024636235524545637,-0.062262799493472125,,,,
570.0,-0.001226361877506512,-0.03897135884974556,0.0021524970905311873,-0.06403519536559629,-0.001226361877506512,-0.03897135884974556,0.0021524970905311873,-0.06403519536559629
571.0,-0.0014131461444812433,-0.03775779805345208,0.0018455853640742918,-0.06189795035310358,,,,
572.0,-0.0016015634092213602,-0.036500204041465756,0.0015367049976387004,-0.05970720666048349,-0.0016015634092213602,-0.036500204041465756,0.0015367049976387004,-0.05970720666048349
573.0,-0.0017873851814917316,-0.04000152962788241,0.0012327368623822484,-0.06536135723496751,,,,
574.0,-0.0019815796073352995,-0.043346258599734656,0.000915428715451949,-0.07078803791127027,-0.0019815796073352995,-0.043346258599734656,0.000915428715451949,-0.07078803791127027
575.0,-0.002200052032851595,-0.04019689576425242,0.000558645111985205,-0.06556590760101023,,,,
576.0,-0.002402417114254864,-0.03705756558648386,0.00022856364731754612,-0.06038647437404314,-0.002402417114254864,-0.03705756558648386,0.00022856364731754612,-0.06038647437404314
577.0,-0.002594169930966441,-0.049044950668551426,-8.390362810239158e-05,-0.08009892119494853,,,,
578.0,-0.0028402963757202513,-0.060678583250934524,-0.00048587085273189064,-0.09926185452323383,-0.0028402963757202513,-0.060678583250934524,-0.00048587085273189064,-0.09926185452323383
579.0,-0.0031334690161689076,-0.05615260557972603,-0.0009654611534160892,-0.09189725377727795,,,,
580.0,-0.0034067901392576742,-0.05160134824953176,-0.0014127682792718426,-0.08452655474585291,-0.0034067901392576742,-0.05160134824953176,-0.0014127682792718426,-0.08452655474585291
581.0,-0.003676936407282833,-0.030044602909819442,-0.0018552864321540908,-0.04924713719445331,,,,
582.0,-0.0038265693758816116,-0.009542055785359277,-0.0021005549536092026,-0.015712679686456024,-0.0038265693758816116,-0.009542055785359277,-0.0021005549536092026,-0.015712679686456024
583.0,-0.0038728030884694667,-0.010023213464472188,-0.0021766869248478603,-0.016674001637055187,,,,
584.0,-0.003924414970054099,-0.010536275850750858,-0.002262545277668941,-0.01770500078953924,-0.003924414970054099,-0.010536275850750858,-0.002262545277668941,-0.01770500078953924
585.0,-0.003978331938377165,-1.2594914149043282e-05,-0.0023531465470597213,-0.0006082234360756438,,,,
586.0,-0.003978394270317605,0.009064733535742421,-0.0023561566308556675,0.014134030465431595,-0.003978394270317605,0.009064733535742421,-0.0023561566308556675,0.014134030465431595
587.0,-0.0039328658031127705,0.005486255803960174,-0.0022851671483761003,0.008066567208494526,,,,
588.0,-0.003905264433704908,0.0019025781487482232,-0.0022445842245513866,0.001993911368788128,-0.003905264433704908,0.0019025781487482232,-0.0022445842245513866,0.001993911368788128
