tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
1524.0,-0.0011366259241497052,-0.0002619018970000387,-0.00016339244971601106,0.00042872056752271714,-0.0011366259241497052,-0.0002619018970000387,-0.00016339244971601106,0.00042872056752271714
1525.0,-0.0011380194868580865,-0.00025645717918782476,-0.0001611112558718303,0.00042258215501558106,,,,
1526.0,-0.0011392623678519254,-0.0002515403995250739,-0.00015906327526755287,0.00041956036938154773,-0.0011392623678519254,-0.0002515403995250739,-0.00015906327526755287,0.00041956036938154773
1527.0,-0.0011403726719546453,-0.0002471630983452145,-0.00015721132782554125,0.0004145041094508432,,,,
1528.0,-0.0011418339775542128,-0.00024128000194242384,-0.0001547606497905124,0.0004090990283038373,-0.0011418339775542128,-0.00024128000194242384,-0.0001547606497905124,0.0004090990283038373
1529.0,-0.0011429284352244308,-0.00023667874840059005,-0.00015290495696142868,0.0004083839926393449,,,,
1530.0,-0.0011440817243762718,-0.0002314792205212856,-0.0001509149818086984,0.0004014199955176836,-0.0011440817243762718,-0.0002314792205212856,-0.0001509149818086984,0.0004014199955176836
1531.0,-0.0011451473422086232,-0.0002267767864829212,-0.00014906703923950012,0.00040010937927047717,,,,
1532.0,-0.0011464693506384183,-0.00022065983649895626,-0.00014673457840680607,0.00039555279296561426,-0.0011464693506384183,-0.00022065983649895626,-0.00014673457840680607,0.00039555279296561426
1533.0,-0.0011474512730091945,-0.00021666920129794357,-0.00014497439339806838,0.00039373363801343706,,,,
1534.0,-0.0011485672270805064,-0.00021182097610279114,-0.00014294646947661857,0.0003863465773509248,-0.0011485672270805064,-0.00021182097610279114,-0.00014294646947661857,0.0003863465773509248
1535.0,-0.0011495551916743407,-0.000207437582563687,-0.00014114449147427702,0.00038605170973179037,,,,
1536.0,-0.0011507614026335857,-0.0002017353925985209,-0.00013889967258775364,0.0003805287237006204,-0.0011507614026335857,-0.0002017353925985209,-0.00013889967258775364,0.0003805287237006204
1537.0,-0.001151668314177828,-0.00019806035795658577,-0.00013718898668383425,0.0003790023702766391,,,,
1538.0,-0.0011526262937055012,-0.00019387764886680988,-0.00013535582574536825,0.00037187167516012547,-0.0011526262937055012,-0.00019387764886680988,-0.00013535582574536825,0.00037187167516012547
1539.0,-0.0011536825123814086,-0.00018923562664102436,-0.0001333299201773935,0.0003702058279477499,,,,
1540.0,-0.001154606445866696,-0.00018497478750483402,-0.00013152240873274176,0.00036696845861698495,-0.001154606445866696,-0.00018497478750483402,-0.00013152240873274176,0.00036696845861698495
1541.0,-0.001155466694607794,-0.0001817917447891261,-0.0001298157753109322,0.0003610665372985387,,,,
1542.0,-0.0011563497009239774,-0.00017849182828897817,-0.00012806198812237248,0.0003567608471343232,-0.0011563497009239774,-0.00017849182828897817,-0.00012806198812237248,0.0003567608471343232
1543.0,-0.0011573219227086512,-0.00017453637384553107,-0.00012611875816709908,0.00035277664337993425,,,,
1544.0,-0.0011581665199299864,-0.00017099250420792838,-0.000124411640239839,0.0003494783005488451,-0.0011581665199299864,-0.00017099250420792838,-0.000124411640239839,0.0003494783005488451
1545.0,-0.0011590732441049121,-0.00016756773602813813,-0.00012255845711238306,0.00034298801747678674,,,,
1546.0,-0.0011598826788807623,-0.00016451804187087892,-0.0001209016558949994,0.00034018913052823006,-0.0011598826788807623,-0.00016451804187087892,-0.0001209016558949994,0.00034018913052823006
1547.0,-0.0011607671936810656,-0.00016109690129094192,-0.0001190726630536506,0.0003340996318711702,,,,
1548.0,-0.0011615519268124372,-0.00015805890679417234,-0.0001174452012700447,0.0003314392473763139,-0.0011615519268124372,-0.00015805890679417234,-0.0001174452012700447,0.0003314392473763139
1549.0,-0.0011622700639781541,-0.00015526445358350966,-0.00011593931434126725,0.0003260628347166916,,,,
1550.0,-0.0011630237530361614,-0.00015230264111685727,-0.0001143565309991893,0.00032204044397968326,-0.0011630237530361614,-0.00015230264111685727,-0.0001143565309991893,0.00032204044397968326
1551.0,-0.001163857630252511,-0.0001486277621989919,-0.00011259331673705665,0.0003192536589030562,,,,
1552.0,-0.0011645715822867074,-0.00014535378795660548,-0.00011105974187980135,0.0003163479090705322,-0.0011645715822867074,-0.00014535378795660548,-0.00011105974187980135,0.0003163479090705322
1553.0,-0.001165249104636318,-0.00014266475163187092,-0.00010958518258787666,0.0003107564082689008,,,,
1554.0,-0.0011659594876459913,-0.00013984526959813558,-0.00010803780616829007,0.0003073621859541443,-0.0011659594876459913,-0.00013984526959813558,-0.00010803780616829007,0.0003073621859541443
1555.0,-0.0011666481572144111,-0.00013681544718231156,-0.00010652419770260582,0.0003046606055788744,,,,
1556.0,-0.0011674550810403526,-0.0001330942335739085,-0.00010472733991695112,0.0003001582840259677,-0.0011674550810403526,-0.0001330942335739085,-0.00010472733991695112,0.0003001582840259677
1557.0,-0.0011680371268793074,-0.00013060439643006733,-0.00010341469191144486,0.0002988255981482065,,,,
1558.0,-0.001168666403284294,-0.0001276212513825638,-0.00010197489429926126,0.00029125216151949557,-0.001168666403284294,-0.0001276212513825638,-0.00010197489429926126,0.00029125216151949557
1559.0,-0.0011693650566362668,-0.00012384438951116436,-0.00010038045531115787,0.0002929049273861276,,,,
1560.0,-0.0011699620287007654,-0.0001203590010061973,-9.896855397357034e-05,0.00029059723797202747,-0.0011699620287007654,-0.0001203590010061973,-9.896855397357034e-05,0.00029059723797202747
1561.0,-0.001170620184817006,-0.00011792658492853652,-9.737948836206629e-05,0.00028377204535188014,,,,
1562.0,-0.0011711971275439603,-0.00011587654782827562,-9.599116512877689e-05,0.0002822818284629782,-0.0011711971275439603,-0.00011587654782827562,-9.599116512877689e-05,0.0002822818284629782
1563.0,-0.0011717298845730284,-0.00011395774064208655,-9.469333885495039e-05,0.0002761338808882292,,,,
1564.0,-0.0011722856310615564,-0.0001119829418137791,-9.334669549573165e-05,0.0002722803937305436,-0.0011722856310615564,-0.0001119829418137791,-9.334669549573165e-05,0.0002722803937305436
1565.0,-0.0011728994527910707,-0.0001091598883363963,-9.185422155742012e-05,0.0002699224594357758,,,,
1566.0,-0.001173426427937518,-0.00010663509524514648,-9.055115657853113e-05,0.00026758879632536196,-0.001173426427937518,-0.00010663509524514648,-9.055115657853113e-05,0.00026758879632536196
1567.0,-0.0011739998309702592,-0.00010441289901157601,-8.91122660614103e-05,0.0002611254675862338,,,,
1568.0,-0.0011745082023400923,-0.00010253098830782048,-8.784088376179241e-05,0.0002599234479806153,-0.0011745082023400923,-0.00010253098830782048,-8.784088376179241e-05,0.0002599234479806153
1569.0,-0.0011750029310712365,-0.00010061184937715745,-8.658671075774372e-05,0.00025425315322291306,,,,
1570.0,-0.0011754904095671549,-9.874870506353483e-05,-8.535481863486848e-05,0.0002512422117703789,-0.0011754904095671549,-9.874870506353483e-05,-8.535481863486848e-05,0.0002512422117703789
1571.0,-0.0011760303852612296,-9.618850449099783e-05,-8.398098099725787e-05,0.0002481107170409667,,,,
1572.0,-0.0011765006800047836,-9.392357341352744e-05,-8.276789252414697e-05,0.0002468311895046699,-0.0011765006800047836,-9.392357341352744e-05,-8.276789252414697e-05,0.0002468311895046699
1573.0,-0.0011769282058345474,-9.223755022631605e-05,-8.164435446794535e-05,0.00024135920970791053,,,,
1574.0,-0.0011774039212765698,-9.038853878378633e-05,-8.039954361975299e-05,0.00023782750859264613,-0.0011774039212765698,-9.038853878378633e-05,-8.039954361975299e-05,0.00023782750859264613
1575.0,-0.001177837424527817,-8.818466462594373e-05,-7.925892336415234e-05,0.00023768240450374343,,,,
1576.0,-0.0011782710099168328,-8.575081416535883e-05,-7.809028913215612e-05,0.0002333402788825748,-0.0011782710099168328,-8.575081416535883e-05,-7.809028913215612e-05,0.0002333402788825748
1577.0,-0.0011787405595944762,-8.339030597508834e-05,-7.681257703347859e-05,0.0002310775387578901,,,,
1578.0,-0.0011791399497930613,-8.132575611134889e-05,-7.57058524206605e-05,0.00022981051602224593,-0.0011791399497930613,-8.132575611134889e-05,-7.57058524206605e-05,0.00022981051602224593
1579.0,-0.0011795831921609652,-7.956937396724702e-05,-7.445333707790157e-05,0.00022328343861200992,,,,
1580.0,-0.00117997496868324,-7.816876388529125e-05,-7.335395417843355e-05,0.00022333492810928433,-0.00117997496868324,-7.816876388529125e-05,-7.335395417843355e-05,0.00022333492810928433
1581.0,-0.0011803502858411133,-7.680214687495369e-05,-7.228164055460768e-05,0.0002171867101029701,,,,
1582.0,-0.0011807374488427952,-7.546695274268184e-05,-7.118679279278913e-05,0.00021418101766547594,-0.0011807374488427952,-7.546695274268184e-05,-7.118679279278913e-05,0.00021418101766547594
1583.0,-0.0011810747662737396,-7.371366761116281e-05,-7.02294599734517e-05,0.00021261179184243613,,,,
1584.0,-0.0011814324607401104,-7.171497706995977e-05,-6.919776444273415e-05,0.0002088162084798275,-0.0011814324607401104,-7.171497706995977e-05,-6.919776444273415e-05,0.0002088162084798275
1585.0,-0.0011818298701461259,-6.93868259694444e-05,-6.804060691764114e-05,0.00020927706193210835,,,,
1586.0,-0.0011821627575375408,-6.728525794318175e-05,-6.703658786566404e-05,0.00020781863109459484,-0.0011821627575375408,-6.728525794318175e-05,-6.703658786566404e-05,0.00020781863109459484
1587.0,-0.0011825332381747266,-6.589803689553621e-05,-6.589231375242467e-05,0.00020046076580048752,,,,
1588.0,-0.0011828040614456907,-6.50806020054589e-05,-6.506847372847777e-05,0.00020148263173548663,-0.0011828040614456907,-6.50806020054589e-05,-6.506847372847777e-05,0.00020148263173548663
1589.0,-0.0011831683175751056,-6.360105606104977e-05,-6.3940775438684e-05,0.00019169976164481117,,,,
1590.0,-0.0011834801801382233,-6.283814414588502e-05,-6.30007913768123e-05,0.0001928959163701137,-0.0011834801801382233,-6.283814414588502e-05,-6.30007913768123e-05,0.0001928959163701137
1591.0,-0.001183760270546116,-6.118925599223811e-05,-6.214099042897543e-05,0.00018996081531885966,,,,
1592.0,-0.0011841188908628263,-5.924847444694231e-05,-6.1027660864045654e-05,0.00018649331800577046,-0.0011841188908628263,-5.924847444694231e-05,-6.1027660864045654e-05,0.00018649331800577046
1593.0,-0.001184391213974187,-5.755269455814671e-05,-6.01704836779424e-05,0.0001917290511235872,,,,
1594.0,-0.0011846732179761881,-5.519498077934111e-05,-5.923102532361458e-05,0.000182530606123398,-0.0011846732179761881,-5.519498077934111e-05,-5.923102532361458e-05,0.000182530606123398
1595.0,-0.0011849423227608237,-5.310236078988667e-05,-5.834109187755351e-05,0.00018576176440473306,,,,
1596.0,-0.0011852040322233416,-5.077425214812353e-05,-5.742558434087191e-05,0.0001837768044705516,-0.0011852040322233416,-5.077425214812353e-05,-5.742558434087191e-05,0.0001837768044705516
1597.0,-0.0011854871751450745,-4.950483454838946e-05,-5.640075188814166e-05,0.0001808888457156174,,,,
1598.0,-0.001185726694633584,-4.847245733516339e-05,-5.5525556481508864e-05,0.0001817246334188973,-0.001185726694633584,-4.847245733516339e-05,-5.5525556481508864e-05,0.0001817246334188973
1599.0,-0.0011859846455656005,-4.824631694460419e-05,-5.4558491035731256e-05,0.00017164022833562604,,,,
1600.0,-0.0011862202509060771,-4.832005889069883e-05,-5.372030571926595e-05,0.00017217212282008088,-0.0011862202509060771,-4.832005889069883e-05,-5.372030571926595e-05,0.00017217212282008088
1601.0,-0.0011864426931186142,-4.777132268148003e-05,-5.2927708424963375e-05,0.00016577815775878775,,,,
1602.0,-0.001186684077551554,-4.726465642633869e-05,-5.2090045484976324e-05,0.000162477521281529,-0.001186684077551554,-4.726465642633869e-05,-5.2090045484976324e-05,0.000162477521281529
1603.0,-0.0011869406892347164,-4.5727837798801225e-05,-5.120791424009798e-05,0.00016428619754159322,,,,
1604.0,-0.0011871616501252851,-4.4213198601967844e-05,-5.0414069040666646e-05,0.00016085989959861873,-0.0011871616501252851,-4.4213198601967844e-05,-5.0414069040666646e-05,0.00016085989959861873
1605.0,-0.00118735439871413,-4.3382485025149715e-05,-4.971279612602251e-05,0.00015622695264549136,,,,
1606.0,-0.0011876091702096613,-4.2319435418842074e-05,-4.879532506956458e-05,0.0001523573800008441,-0.0011876091702096613,-4.2319435418842074e-05,-4.879532506956458e-05,0.0001523573800008441
1607.0,-0.0011878037842164451,-4.0783385931284054e-05,-4.8094680557377885e-05,0.00013077164636222875,,,,
1608.0,-0.001188004777507521,-3.871701207344552e-05,-4.745019695255806e-05,0.00014939418867854725,-0.001188004777507521,-3.871701207344552e-05,-4.745019695255806e-05,0.00014939418867854725
1609.0,-0.0011881789847807724,-3.6909063895773196e-05,-4.6777997501837914e-05,0.00015497573860827872,,,,
1610.0,-0.0011883939357132597,-3.419019605237709e-05,-4.58754501053274e-05,0.00015146877678057262,-0.0011883939357132597,-3.419019605237709e-05,-4.58754501053274e-05,0.00015146877678057262
1611.0,-0.0011885447391631757,-3.4338773793935206e-05,-4.5207363439252735e-05,0.00012644184575263972,,,,
1612.0,-0.001188710534970014,-3.2980974309989105e-05,-4.459687198837874e-05,0.00013882454316606563,-0.001188710534970014,-3.2980974309989105e-05,-4.459687198837874e-05,0.00013882454316606563
1613.0,-0.0011888896357433996,-2.933419495499649e-05,-4.38429954408804e-05,0.00014518465896165745,,,,
1614.0,-0.0011890334938915571,-2.5752544712841717e-05,-4.3130993757822636e-05,0.0001470341785240954,-0.0011890334938915571,-2.5752544712841717e-05,-4.3130993757822636e-05,0.0001470341785240954
1615.0,-0.0011891562229999252,-2.3739123316191786e-05,-4.2430271796901445e-05,0.00015143637660869013,,,,
1616.0,-0.0011892730448637727,-2.1823214419658377e-05,-4.1685042938443354e-05,0.00015259831963824642,-0.0011892730448637727,-2.1823214419658377e-05,-4.1685042938443354e-05,0.00015259831963824642
1617.0,-0.0011893898599476852,-2.1876495933840336e-05,-4.086821617907292e-05,0.0001499835356378934,,,,
1618.0,-0.0011894956569134217,-2.1912374903834136e-05,-4.014288050242254e-05,0.000141753176189654,-0.0011894956569134217,-2.1912374903834136e-05,-4.014288050242254e-05,0.000141753176189654
1619.0,-0.0011896131909919967,-2.052371850411264e-05,-3.938254169744795e-05,0.0001419258505861983,,,,
1620.0,-0.0011897134452111013,-2.1521091002465586e-05,-3.8689262586335144e-05,0.0001257267353046702,-0.0011897134452111013,-2.1521091002465586e-05,-3.8689262586335144e-05,0.0001257267353046702
1621.0,-0.0011898347129433557,-1.706436126475249e-05,-3.798081355499221e-05,0.00014028225506623632,,,,
1622.0,-0.0011899027683463783,-2.3016150324410378e-05,-3.742134547661846e-05,0.00011641141229263774,-0.0011899027683463783,-2.3016150324410378e-05,-3.742134547661846e-05,0.00011641141229263774
1623.0,-0.0011900286599679467,-3.498039056097003e-05,-3.678460904346136e-05,9.33336048931729e-05,,,,
1624.0,-0.0011901968827999524,-4.30474679433415e-05,-3.633576204419582e-05,6.422003729590603e-05,-0.0011901968827999524,-4.30474679433415e-05,-3.633576204419582e-05,6.422003729590603e-05
1625.0,-0.001190429684970188,-3.267350412639241e-05,-3.5988457899042124e-05,0.00010548537536216129,,,,
1626.0,-0.0011905868162297804,-2.3067496143649617e-05,-3.548116459388835e-05,0.00010435197219410341,-0.0011905868162297804,-2.3067496143649617e-05,-3.548116459388835e-05,0.00010435197219410341
1627.0,-0.0011906884332099337,-1.8023922070061103e-05,-3.502147307724667e-05,0.00012260442878650276,,,,
1628.0,-0.0011907978840174215,-1.6439337254468167e-05,-3.4276954005309844e-05,0.00011766340002094116,-0.0011907978840174215,-1.6439337254468167e-05,-3.4276954005309844e-05,0.00011766340002094116
1629.0,-0.0011908782655542709,-4.0704873540949924e-05,-3.370162880951836e-05,5.5132282575489334e-05,,,,
1630.0,-0.0011910754961344289,-3.780925493062285e-05,-3.34344919501724e-05,8.164414273996039e-05,-0.0011910754961344289,-3.780925493062285e-05,-3.34344919501724e-05,8.164414273996039e-05
1631.0,-0.0011912425415817375,-3.432741724438372e-05,-3.3073779146676214e-05,8.795147415449635e-05,,,,
1632.0,-0.0011914098753829424,-3.0309434485308572e-05,-3.2645047372681505e-05,9.051131357430105e-05,-0.0011914098753829424,-3.0309434485308572e-05,-3.2645047372681505e-05,9.051131357430105e-05
1633.0,-0.001191573179221302,-2.708212543460053e-05,-3.215738255238187e-05,8.741131929769703e-05,,,,
1634.0,-0.001191706091603644,-2.4019282891270615e-05,-3.172838938788472e-05,9.295934306948373e-05,-0.001191706091603644,-2.4019282891270615e-05,-3.172838938788472e-05,9.295934306948373e-05
1635.0,-0.0011918180559295857,-2.0697761471598767e-05,-3.129506545253394e-05,9.870401892136955e-05,,,,
1636.0,-0.0011919404945310603,-1.662852361227129e-05,-3.071117709082667e-05,0.00010272339250115758,-0.0011919404945310603,-1.662852361227129e-05,-3.071117709082667e-05,0.00010272339250115758
1637.0,-0.0011920137441586546,-3.222146748588625e-05,-3.0258674486182584e-05,5.44284198500934e-05,,,,
1638.0,-0.0011921716464589412,-3.1900094422985154e-05,-2.9991946327415133e-05,6.211189261529026e-05,-0.0011921716464589412,-3.1900094422985154e-05,-2.9991946327415133e-05,6.211189261529026e-05
1639.0,-0.0011923434034258364,-2.5000845116038072e-05,-2.9657522543514444e-05,6.620371520664716e-05,,,,
1640.0,-0.001192465432975865,-1.7898220139582928e-05,-2.9334381084119953e-05,8.150312185493351e-05,-0.001192465432975865,-1.7898220139582928e-05,-2.9334381084119953e-05,8.150312185493351e-05
1641.0,-0.0011925483167338222,-1.2451161792274887e-05,-2.8956953330304152e-05,9.43995133049457e-05,,,,
1642.0,-0.0011926125490651065,-8.15601412126991e-06,-2.8469970596255235e-05,0.00010030802205129328,-0.0011926125490651065,-8.15601412126991e-06,-2.8469970596255235e-05,0.00010030802205129328
1643.0,-0.0011926571272446829,-2.3200772021334402e-05,-2.792171884564888e-05,6.107268540725741e-05,,,,
1644.0,-0.0011927693452260125,-1.850053726455004e-05,-2.762632119834306e-05,8.418472760293547e-05,-0.0011927693452260125,-1.850053726455004e-05,-2.762632119834306e-05,8.418472760293547e-05
1645.0,-0.0011928663899792372,-1.7188772484041454e-05,-2.718472936786341e-05,7.450919859409453e-05,,,,
1646.0,-0.0011929493200826169,-1.8209259019864515e-05,-2.6825247296186124e-05,6.609655403201234e-05,-0.0011929493200826169,-1.8209259019864515e-05,-2.6825247296186124e-05,6.609655403201234e-05
1647.0,-0.0011930273800076282,-1.1829514377916158e-05,-2.654190286983641e-05,8.441926991170203e-05,,,,
1648.0,-0.0011930991798602755,-2.0786790438176688e-05,-2.6029515721335324e-05,6.051354119201899e-05,-0.0011930991798602755,-2.0786790438176688e-05,-2.6029515721335324e-05,6.051354119201899e-05
1649.0,-0.001193200408577983,-4.2381479327768936e-05,-2.5734823368659533e-05,3.892543236964258e-06,,,,
1650.0,-0.0011934063036108265,-3.574941109014039e-05,-2.571591286033533e-05,3.825846461154486e-05,-0.0011934063036108265,-3.574941109014039e-05,-2.571591286033533e-05,3.825846461154486e-05
1651.0,-0.0011935676323734654,-2.95187225062843e-05,-2.5543261323763728e-05,4.95685834083737e-05,,,,
1652.0,-0.0011937116605080643,-2.2619470557622755e-05,-2.530140564720131e-05,5.7704770833018294e-05,-0.0011937116605080643,-2.2619470557622755e-05,-2.530140564720131e-05,5.7704770833018294e-05
1653.0,-0.0011938352725895979,-1.8553359678985177e-05,-2.4986057557204717e-05,5.0849741725896e-05,,,,
1654.0,-0.001193927085485566,-2.0460099943910546e-05,-2.4734423237175498e-05,4.445302762753942e-05,-0.001193927085485566,-2.0460099943910546e-05,-2.4734423237175498e-05,4.445302762753942e-05
1655.0,-0.0011940250934767795,-1.199262346372838e-05,-2.452148429977635e-05,6.497244100385925e-05,,,,
1656.0,-0.0011940839313022498,-4.762367172215541e-06,-2.4202718588860385e-05,7.818000731071325e-05,-0.0011940839313022498,-4.762367172215541e-06,-2.4202718588860385e-05,7.818000731071325e-05
1657.0,-0.0011941099847652893,-6.426380594775983e-06,-2.377501953558766e-05,7.111679961057272e-05,,,,
1658.0,-0.0011941409846998813,-2.025398829468933e-05,-2.34319623350671e-05,3.721080618228551e-05,-0.0011941409846998813,-2.025398829468933e-05,-2.34319623350671e-05,3.721080618228551e-05
1659.0,-0.0011942489985713282,-1.709552332495362e-05,-2.323351829644471e-05,4.6475909044786946e-05,,,,
1660.0,-0.001194331441800945,-2.096526642700599e-05,-2.300938803917243e-05,3.1781500613823724e-05,-0.001194331441800945,-2.096526642700599e-05,-2.300938803917243e-05,3.1781500613823724e-05
1661.0,-0.0011944219637414428,-1.0844184883211698e-05,-2.2872164736167657e-05,5.617087761707502e-05,,,,
1662.0,-0.0011944793410285336,-1.7939709222524376e-05,-2.2574960971579402e-05,3.9406582180534035e-05,-0.0011944793410285336,-1.7939709222524376e-05,-2.2574960971579402e-05,3.9406582180534035e-05
1663.0,-0.0011945648398707807,-3.121201877943032e-05,-2.2387153180964824e-05,2.846537546572521e-06,,,,
1664.0,-0.0011947164130497114,-2.293484316053084e-05,-2.2373329700083035e-05,3.4292933815352196e-05,-0.0011947164130497114,-2.293484316053084e-05,-2.2373329700083035e-05,3.4292933815352196e-05
1665.0,-0.0011948435423990492,-1.3954064275675018e-05,-2.2183241704611835e-05,4.897111083327643e-05,,,,
1666.0,-0.0011949105391268855,-2.323003624522629e-05,-2.1948119942269066e-05,1.5870321876498432e-05,-0.0011949105391268855,-2.323003624522629e-05,-2.1948119942269066e-05,1.5870321876498432e-05
1667.0,-0.0011950357914170648,-1.944871695058559e-05,-2.1862549944016353e-05,2.7205185921793614e-05,,,,
1668.0,-0.0011951354336898745,-2.456184150092376e-05,-2.1723168690006413e-05,9.096319158556763e-06,-0.0011951354336898745,-2.456184150092376e-05,-2.1723168690006413e-05,9.096319158556763e-06
1669.0,-0.0011952526369272375,-1.00146314458516e-05,-2.1679763229001796e-05,4.7158019728408e-05,,,,
1670.0,-0.0011953007854024914,-9.772797155768745e-06,-2.1453036288704703e-05,4.231870686341869e-05,-0.0011953007854024914,-9.772797155768745e-06,-2.1453036288704703e-05,4.231870686341869e-05
1671.0,-0.0011953527573429921,-2.044159575388685e-06,-2.1227984516922087e-05,5.6189700827115843e-05,,,,
1672.0,-0.0011953626300225371,-1.923463756394069e-05,-2.0956605062656934e-05,1.4659841434945879e-05,-0.0011953626300225371,-1.923463756394069e-05,-2.0956605062656934e-05,1.4659841434945879e-05
1673.0,-0.0011954641430919689,-1.2834850643326671e-05,-2.0879236019622182e-05,3.069206267460585e-05,,,,
1674.0,-0.001195525628906033,-1.870782999111238e-05,-2.0732204588459073e-05,1.25045698150469e-05,-0.001195525628906033,-1.870782999111238e-05,-2.0732204588459073e-05,1.25045698150469e-05
1675.0,-0.0011956242475498638,-1.2887844448486315e-05,-2.066628653610158e-05,2.722585217963862e-05,,,,
1676.0,-0.001195686444261401,-1.979732507142534e-05,-2.0534894627925032e-05,6.62997628430068e-06,-0.001195686444261401,-1.979732507142534e-05,-2.0534894627925032e-05,6.62997628430068e-06
1677.0,-0.0011957738806125822,-9.734010938183175e-06,-2.050561284704677e-05,3.076623437178547e-05,,,,
1678.0,-0.0011958219580412196,-1.3147917546709984e-05,-2.035365478506768e-05,2.200600363888804e-05,-0.0011958219580412196,-1.3147917546709984e-05,-2.035365478506768e-05,2.200600363888804e-05
1679.0,-0.0011958915943561632,-2.3266987305703068e-05,-2.023710271554024e-05,-6.20380353059835e-06,,,,
1680.0,-0.0011960049547945035,-1.4235679836464518e-05,-2.0267328626543053e-05,1.3117116389634428e-05,-0.0011960049547945035,-1.4235679836464518e-05,-2.0267328626543053e-05,1.3117116389634428e-05
1681.0,-0.0011960811613923974,-1.1583707780895071e-05,-2.0197109934797048e-05,2.0218327073993434e-05,,,,
1682.0,-0.0011961391272739114,-2.003590273374201e-05,-2.0095935667131736e-05,-3.681620818400103e-06,-0.0011961391272739114,-2.003590273374201e-05,-2.0095935667131736e-05,-3.681620818400103e-06
1683.0,-0.0011962302189028136,-7.5875689622663926e-06,-2.011267386165208e-05,2.5483522020810123e-05,,,,
1684.0,-0.0011962669678969697,-1.3702491493694266e-05,-1.998924911171219e-05,1.1134196370478986e-05,-0.0011962669678969697,-1.3702491493694266e-05,-1.998924911171219e-05,1.1134196370478986e-05
1685.0,-0.0011963420109481794,-1.6208680277780967e-05,-1.9928271583005504e-05,3.9908223092017365e-07,,,,
1686.0,-0.0011964201900812575,-2.132661647472867e-05,-1.9926346694470135e-05,-1.3012381437665186e-05,-0.0011964201900812575,-2.132661647472867e-05,-1.9926346694470135e-05,-1.3012381437665186e-05
1687.0,-0.0011965354525311322,-1.7302726341367506e-05,-1.9996673788549385e-05,-1.4415569263616955e-06,,,,
1688.0,-0.001196622722516913,-2.3679032241160443e-05,-2.0003944587958898e-05,-2.1825688996462065e-05,-0.001196622722516913,-2.3679032241160443e-05,-2.0003944587958898e-05,-2.1825688996462065e-05
1689.0,-0.0011967275197570639,-7.372786208214102e-06,-2.0100539412777836e-05,1.626717761263591e-05,,,,
1690.0,-0.0011967630513445356,-1.8882075866605495e-05,-2.0022143182649885e-05,-9.358682354968868e-06,-0.0011967630513445356,-1.8882075866605495e-05,-2.0022143182649885e-05,-9.358682354968868e-06
1691.0,-0.001196863820848263,-2.0011869983186913e-05,-2.007208842082782e-05,-1.8036968212961274e-05,,,,
1692.0,-0.0011969598677382003,-1.8310706199408575e-05,-2.0158656777618638e-05,-1.5663588746812525e-05,-0.0011969598677382003,-1.8310706199408575e-05,-2.0158656777618638e-05,-1.5663588746812525e-05
1693.0,-0.0011970576983623897,-1.441845743883443e-05,-2.0242344356211027e-05,-5.049308235709812e-06,,,,
1694.0,-0.001197127350282409,-2.157865467848316e-05,-2.0266736286823474e-05,-2.6550411684938542e-05,-0.001197127350282409,-2.157865467848316e-05,-2.0266736286823474e-05,-2.6550411684938542e-05
1695.0,-0.001197243412392901,-1.337958177309113e-05,-2.0409539295653213e-05,-6.221709565313411e-06,,,,
1696.0,-0.0011973095996988012,-2.188798312945702e-05,-2.044031740226409e-05,-3.0664604958964206e-05,-0.0011973095996988012,-2.188798312945702e-05,-2.044031740226409e-05,-3.0664604958964206e-05
1697.0,-0.001197420980794016,-1.0420891669392323e-05,-2.0596359978889712e-05,-3.3512893707433694e-06,,,,
1698.0,-0.0011974725309442944,-6.942240424862466e-06,-2.06129381639596e-05,6.725085437001076e-07,-0.0011974725309442944,-6.942240424862466e-06,-2.06129381639596e-05,6.725085437001076e-07
1699.0,-0.0011975038217600996,-3.2221200061764704e-06,-2.060990696082049e-05,8.563948708751862e-06,,,,
1700.0,-0.0011975194512815035,-1.2866733806279624e-05,-2.0568365857637094e-05,-1.3214311571387057e-05,-0.0011975194512815035,-1.2866733806279624e-05,-2.0568365857637094e-05,-1.3214311571387057e-05
1701.0,-0.0011975902360092,-1.7833646036003112e-05,-2.0641062740961062e-05,-2.9531308703476785e-05,,,,
1702.0,-0.0011976766473360417,-2.1567436797243193e-05,-2.0784154039470215e-05,-3.9811231898212495e-05,-0.0011976766473360417,-2.1567436797243193e-05,-2.0784154039470215e-05,-3.9811231898212495e-05
1703.0,-0.0011977943067189617,-1.7383243697564203e-05,-2.1001340950574296e-05,-2.7956095868315126e-05,,,,
1704.0,-0.0011978778553859506,-2.342244203149269e-05,-2.1135705663204946e-05,-4.758783662992962e-05,-0.0011978778553859506,-2.342244203149269e-05,-2.1135705663204946e-05,-4.758783662992962e-05
1705.0,-0.0011979819010120589,-1.383917393313419e-05,-2.134709721027918e-05,-2.3708015706983888e-05,,,,
1706.0,-0.0011980624806263824,-1.419528731605525e-05,-2.1485138886124398e-05,-2.6469513777919402e-05,-0.0011980624806263824,-1.419528731605525e-05,-2.1485138886124398e-05,-2.6469513777919402e-05
1707.0,-0.0011981277787209107,-3.534785612933699e-05,-2.1606898225988596e-05,-8.030233279627638e-05,,,,
